total_nacional_region,comuna_78,especie_9,total_numero_de_upa1011,total_superficie_cultivo_ha
Región de Los Lagos,Palena,Pimiento,0,0
Región de Los Lagos,Palena,Pitra,0,0
Región de Los Lagos,Palena,Polizón,0,0
Región de Los Lagos,Palena,Queñoa,0,0
Región de Los Lagos,Palena,Queñoa de Altura,0,0
Región de Los Lagos,Palena,Queule,0,0
Región de Los Lagos,Palena,Quillay,0,0
Región de Los Lagos,Palena,Radal,107,6779.83
Región de Los Lagos,Palena,Rarán,0,0
Región de Los Lagos,Palena,Raulí,0,0
Región de Los Lagos,Palena,Roble,0,0
Región de Los Lagos,Palena,Roble Blanco,0,0
Región de Los Lagos,Palena,Ruil,0,0
Región de Los Lagos,Palena,Sándalo,0,0
Región de Los Lagos,Palena,Sauce Amargo,0,0
Región de Los Lagos,Palena,Sauco,0,0
Región de Los Lagos,Palena,Tamarugo,0,0
Región de Los Lagos,Palena,Tara,0,0
Región de Los Lagos,Palena,Tayu,0,0
Región de Los Lagos,Palena,Tepa,11,743.05
Región de Los Lagos,Palena,Tiaca,0,0
Región de Los Lagos,Palena,Tineo,0,0
Región de Los Lagos,Palena,Trevo,0,0
Región de Los Lagos,Palena,Ulmo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Total,1414,2583207.835
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Sin clasificar,10,624
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Alerce,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Algarrobo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Algarrobo del Norte,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Araucaria,1,494
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Arrayán,12,747.7
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Avellanillo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Avellano,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Belloto del Norte,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Belloto del Sur,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Boldo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Canelo,16,1851.1
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Carbonillo o Carbón,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Chañar,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Ciprés de La Cordillera,4,260
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Ciprés de Las Guaitecas,5,439077.86
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Coigüe,465,630048.765
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Coigüe de Chiloé,2,499093.04
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Coigüe de Magallanes,4,368304.54
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Culén,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Espino,2,37.5
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Fuinque,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Huala,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Hualo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Huayún,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Huella,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Huingán,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Laurel,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Lenga,527,526839.13
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Leña Dura,2,170
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Lingue,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Lingue del Norte,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Litre,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Lleuque,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Luma,13,429.8
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Luma de Más Afuera,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Maitén,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Mañío de Hojas Cortas,4,207
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Mañío de Hojas Largas,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Mañío de Hojas Punzantes,2,316
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Mardoño,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Melí,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Molle,1,50
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Naranjillo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Notro,21,992
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Ñirre,363,95160.982
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Olivillo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Palma Chilena,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Patagua,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Pelu,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Peumo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Picha-Picha,3,24
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Pimiento,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Pitra,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Polizón,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Queñoa,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Queñoa de Altura,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Queule,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Quillay,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Radal,7,2589.35
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Rarán,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Raulí,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Roble,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Roble Blanco,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Ruil,1,1899
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Sándalo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Sauce Amargo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Sauco,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Tamarugo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Tara,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Tayu,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Tepa,113,13992.068
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Tiaca,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Tineo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Trevo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Ulmo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Total,572,137791.0231402723
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Sin clasificar,6,93.2
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Alerce,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Algarrobo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Algarrobo del Norte,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Araucaria,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Arrayán,1,190
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Avellanillo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Avellano,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Belloto del Norte,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Belloto del Sur,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Boldo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Canelo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Carbonillo o Carbón,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Chañar,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Ciprés de La Cordillera,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Ciprés de Las Guaitecas,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Coigüe,100,15631.9573076909
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Coigüe de Chiloé,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Coigüe de Magallanes,3,225.6
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Culén,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Espino,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Fuinque,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Huala,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Hualo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Huayún,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Huella,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Huingán,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Laurel,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Lenga,321,103838.5454723244
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Leña Dura,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Lingue,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Lingue del Norte,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Litre,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Lleuque,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Luma,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Luma de Más Afuera,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Maitén,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Mañío de Hojas Cortas,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Mañío de Hojas Largas,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Mañío de Hojas Punzantes,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Mardoño,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Melí,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Molle,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Naranjillo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Notro,8,72.9
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Ñirre,195,17738.820360257
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Olivillo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Palma Chilena,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Patagua,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Pelu,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Peumo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Picha-Picha,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Pimiento,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Pitra,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Polizón,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Queñoa,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Queñoa de Altura,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Queule,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Quillay,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Radal,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Rarán,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Raulí,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Roble,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Roble Blanco,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Ruil,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Sándalo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Sauce Amargo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Sauco,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Tamarugo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Tara,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Tayu,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Tepa,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Tiaca,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Tineo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Trevo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Ulmo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Total,69,211980.95
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Sin clasificar,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Alerce,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Algarrobo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Algarrobo del Norte,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Araucaria,1,494
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Arrayán,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Avellanillo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Avellano,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Belloto del Norte,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Belloto del Sur,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Boldo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Canelo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Carbonillo o Carbón,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Chañar,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Ciprés de La Cordillera,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Ciprés de Las Guaitecas,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Coigüe,36,15994.45
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Coigüe de Chiloé,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Coigüe de Magallanes,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Culén,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Espino,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Fuinque,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Huala,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Hualo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Huayún,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Huella,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Huingán,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Laurel,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Lenga,13,137682.35
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Leña Dura,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Lingue,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Lingue del Norte,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Litre,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Lleuque,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Luma,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Luma de Más Afuera,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Maitén,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Mañío de Hojas Cortas,2,110
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Mañío de Hojas Largas,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Mañío de Hojas Punzantes,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Mardoño,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Melí,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Molle,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Naranjillo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Notro,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Ñirre,20,54885.8
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Olivillo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Palma Chilena,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Patagua,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Pelu,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Peumo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Picha-Picha,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Pimiento,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Pitra,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Polizón,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Queñoa,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Queñoa de Altura,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Queule,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Quillay,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Radal,7,2589.35
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Rarán,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Raulí,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Roble,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Roble Blanco,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Ruil,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Sándalo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Sauce Amargo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Sauco,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Tamarugo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Tara,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Tayu,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Tepa,2,225
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Tiaca,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Tineo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Trevo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Ulmo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Total,170,576567.7666753485
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Sin clasificar,1,11.3
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Alerce,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Algarrobo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Algarrobo del Norte,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Araucaria,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Arrayán,6,114.5
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Avellanillo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Avellano,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Belloto del Norte,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Belloto del Sur,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Boldo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Canelo,1,112
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Carbonillo o Carbón,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Chañar,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Ciprés de La Cordillera,2,150
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Ciprés de Las Guaitecas,1,438802
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Coigüe,132,40493.1776923091
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Coigüe de Chiloé,2,85843.26000000001
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Coigüe de Magallanes,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Culén,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Espino,1,10
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Fuinque,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Huala,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Hualo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Huayún,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Huella,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Huingán,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Laurel,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Lenga,14,6366.43934329641
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Leña Dura,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Lingue,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Lingue del Norte,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Litre,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Lleuque,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Luma,1,1.8
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Luma de Más Afuera,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Maitén,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Mañío de Hojas Cortas,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Mañío de Hojas Largas,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Mañío de Hojas Punzantes,1,106
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Mardoño,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Melí,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Molle,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Naranjillo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Notro,11,569.1
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Ñirre,6,690.211639743
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Olivillo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Palma Chilena,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Patagua,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Pelu,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Peumo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Picha-Picha,1,2
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Pimiento,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Pitra,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Polizón,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Queñoa,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Queñoa de Altura,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Queule,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Quillay,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Radal,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Rarán,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Raulí,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Roble,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Roble Blanco,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Ruil,1,1899
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Sándalo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Sauce Amargo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Sauco,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Tamarugo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Tara,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Tayu,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Tepa,13,1396.978
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Tiaca,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Tineo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Trevo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Ulmo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Total,184,437879.01
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Sin clasificar,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Alerce,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Algarrobo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Algarrobo del Norte,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Araucaria,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Arrayán,3,401.5
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Avellanillo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Avellano,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Belloto del Norte,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Belloto del Sur,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Boldo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Canelo,14,1725.1
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Carbonillo o Carbón,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Chañar,0,0
