total_nacional_region,comuna_4_5,especie_6,total_numero_de_upa78,total_superficie_cultivo_ha
Región del Libertador General Bernardo O'Higgins,Olivar,Otras Coníferas,0,0
Región del Libertador General Bernardo O'Higgins,Olivar,Otras Especies Nativas,0,0
Región del Libertador General Bernardo O'Higgins,Olivar,Especie Nativa y Especie Exótica,0,0
Región del Libertador General Bernardo O'Higgins,Peumo,Total,1,1.5
Región del Libertador General Bernardo O'Higgins,Peumo,Sin clasificar,0,0
Región del Libertador General Bernardo O'Higgins,Peumo,Acacia,0,0
Región del Libertador General Bernardo O'Higgins,Peumo,Álamo,0,0
Región del Libertador General Bernardo O'Higgins,Peumo,Aromo,0,0
Región del Libertador General Bernardo O'Higgins,Peumo,Atriplex sp,0,0
Región del Libertador General Bernardo O'Higgins,Peumo,Eucalipto Blanco (Eucalyptus Globulus),1,1.5
Región del Libertador General Bernardo O'Higgins,Peumo,Eucalyptus Nitens,0,0
Región del Libertador General Bernardo O'Higgins,Peumo,Pino Ponderosa (Pinus Ponderosa),0,0
Región del Libertador General Bernardo O'Higgins,Peumo,Pino Radiata o Insigne (Pinus Radiata),0,0
Región del Libertador General Bernardo O'Higgins,Peumo,Pino Oregón (Pseudotsuga Menziesii),0,0
Región del Libertador General Bernardo O'Higgins,Peumo,Coigüe,0,0
Región del Libertador General Bernardo O'Higgins,Peumo,Quillay,0,0
Región del Libertador General Bernardo O'Higgins,Peumo,Raulí,0,0
Región del Libertador General Bernardo O'Higgins,Peumo,Tamarugo,0,0
Región del Libertador General Bernardo O'Higgins,Peumo,Otras Especies Exóticas,0,0
Región del Libertador General Bernardo O'Higgins,Peumo,Otras Coníferas,0,0
Región del Libertador General Bernardo O'Higgins,Peumo,Otras Especies Nativas,0,0
Región del Libertador General Bernardo O'Higgins,Peumo,Especie Nativa y Especie Exótica,0,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Total,15,58.3
Región del Libertador General Bernardo O'Higgins,Pichidegua,Sin clasificar,1,0.3
Región del Libertador General Bernardo O'Higgins,Pichidegua,Acacia,0,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Álamo,0,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Aromo,0,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Atriplex sp,0,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Eucalipto Blanco (Eucalyptus Globulus),5,53.6
Región del Libertador General Bernardo O'Higgins,Pichidegua,Eucalyptus Nitens,9,4.4
Región del Libertador General Bernardo O'Higgins,Pichidegua,Pino Ponderosa (Pinus Ponderosa),0,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Pino Radiata o Insigne (Pinus Radiata),0,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Pino Oregón (Pseudotsuga Menziesii),0,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Coigüe,0,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Quillay,0,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Raulí,0,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Tamarugo,0,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Otras Especies Exóticas,0,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Otras Coníferas,0,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Otras Especies Nativas,0,0
Región del Libertador General Bernardo O'Higgins,Pichidegua,Especie Nativa y Especie Exótica,0,0
Región del Libertador General Bernardo O'Higgins,Quinta De Tilcoco,Total,3,19.99
Región del Libertador General Bernardo O'Higgins,Quinta De Tilcoco,Sin clasificar,0,0
Región del Libertador General Bernardo O'Higgins,Quinta De Tilcoco,Acacia,0,0
Región del Libertador General Bernardo O'Higgins,Quinta De Tilcoco,Álamo,0,0
Región del Libertador General Bernardo O'Higgins,Quinta De Tilcoco,Aromo,0,0
Región del Libertador General Bernardo O'Higgins,Quinta De Tilcoco,Atriplex sp,0,0
Región del Libertador General Bernardo O'Higgins,Quinta De Tilcoco,Eucalipto Blanco (Eucalyptus Globulus),1,12.5
Región del Libertador General Bernardo O'Higgins,Quinta De Tilcoco,Eucalyptus Nitens,0,0
Región del Libertador General Bernardo O'Higgins,Quinta De Tilcoco,Pino Ponderosa (Pinus Ponderosa),1,7.19
Región del Libertador General Bernardo O'Higgins,Quinta De Tilcoco,Pino Radiata o Insigne (Pinus Radiata),0,0
Región del Libertador General Bernardo O'Higgins,Quinta De Tilcoco,Pino Oregón (Pseudotsuga Menziesii),0,0
Región del Libertador General Bernardo O'Higgins,Quinta De Tilcoco,Coigüe,0,0
Región del Libertador General Bernardo O'Higgins,Quinta De Tilcoco,Quillay,0,0
Región del Libertador General Bernardo O'Higgins,Quinta De Tilcoco,Raulí,0,0
Región del Libertador General Bernardo O'Higgins,Quinta De Tilcoco,Tamarugo,0,0
Región del Libertador General Bernardo O'Higgins,Quinta De Tilcoco,Otras Especies Exóticas,0,0
Región del Libertador General Bernardo O'Higgins,Quinta De Tilcoco,Otras Coníferas,0,0
Región del Libertador General Bernardo O'Higgins,Quinta De Tilcoco,Otras Especies Nativas,0,0
Región del Libertador General Bernardo O'Higgins,Quinta De Tilcoco,Especie Nativa y Especie Exótica,1,0.3
Región del Libertador General Bernardo O'Higgins,Rengo,Total,21,301.204
Región del Libertador General Bernardo O'Higgins,Rengo,Sin clasificar,0,0
Región del Libertador General Bernardo O'Higgins,Rengo,Acacia,0,0
Región del Libertador General Bernardo O'Higgins,Rengo,Álamo,0,0
Región del Libertador General Bernardo O'Higgins,Rengo,Aromo,0,0
Región del Libertador General Bernardo O'Higgins,Rengo,Atriplex sp,0,0
Región del Libertador General Bernardo O'Higgins,Rengo,Eucalipto Blanco (Eucalyptus Globulus),20,300.104
Región del Libertador General Bernardo O'Higgins,Rengo,Eucalyptus Nitens,1,1
Región del Libertador General Bernardo O'Higgins,Rengo,Pino Ponderosa (Pinus Ponderosa),0,0
Región del Libertador General Bernardo O'Higgins,Rengo,Pino Radiata o Insigne (Pinus Radiata),0,0
Región del Libertador General Bernardo O'Higgins,Rengo,Pino Oregón (Pseudotsuga Menziesii),0,0
Región del Libertador General Bernardo O'Higgins,Rengo,Coigüe,0,0
Región del Libertador General Bernardo O'Higgins,Rengo,Quillay,0,0
Región del Libertador General Bernardo O'Higgins,Rengo,Raulí,0,0
Región del Libertador General Bernardo O'Higgins,Rengo,Tamarugo,0,0
Región del Libertador General Bernardo O'Higgins,Rengo,Otras Especies Exóticas,0,0
Región del Libertador General Bernardo O'Higgins,Rengo,Otras Coníferas,0,0
Región del Libertador General Bernardo O'Higgins,Rengo,Otras Especies Nativas,1,0.1
Región del Libertador General Bernardo O'Higgins,Rengo,Especie Nativa y Especie Exótica,0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Total,3,359
Región del Libertador General Bernardo O'Higgins,Requínoa,Sin clasificar,0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Acacia,0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Álamo,0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Aromo,0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Atriplex sp,0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Eucalipto Blanco (Eucalyptus Globulus),3,359
Región del Libertador General Bernardo O'Higgins,Requínoa,Eucalyptus Nitens,0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Pino Ponderosa (Pinus Ponderosa),0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Pino Radiata o Insigne (Pinus Radiata),0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Pino Oregón (Pseudotsuga Menziesii),0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Coigüe,0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Quillay,0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Raulí,0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Tamarugo,0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Otras Especies Exóticas,0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Otras Coníferas,0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Otras Especies Nativas,0,0
Región del Libertador General Bernardo O'Higgins,Requínoa,Especie Nativa y Especie Exótica,0,0
Región del Libertador General Bernardo O'Higgins,San Vicente,Total,37,102.76
Región del Libertador General Bernardo O'Higgins,San Vicente,Sin clasificar,0,0
Región del Libertador General Bernardo O'Higgins,San Vicente,Acacia,0,0
Región del Libertador General Bernardo O'Higgins,San Vicente,Álamo,6,12.15
Región del Libertador General Bernardo O'Higgins,San Vicente,Aromo,1,1
Región del Libertador General Bernardo O'Higgins,San Vicente,Atriplex sp,0,0
Región del Libertador General Bernardo O'Higgins,San Vicente,Eucalipto Blanco (Eucalyptus Globulus),27,65.47
Región del Libertador General Bernardo O'Higgins,San Vicente,Eucalyptus Nitens,5,14.23
Región del Libertador General Bernardo O'Higgins,San Vicente,Pino Ponderosa (Pinus Ponderosa),0,0
Región del Libertador General Bernardo O'Higgins,San Vicente,Pino Radiata o Insigne (Pinus Radiata),0,0
Región del Libertador General Bernardo O'Higgins,San Vicente,Pino Oregón (Pseudotsuga Menziesii),0,0
Región del Libertador General Bernardo O'Higgins,San Vicente,Coigüe,0,0
Región del Libertador General Bernardo O'Higgins,San Vicente,Quillay,0,0
Región del Libertador General Bernardo O'Higgins,San Vicente,Raulí,0,0
Región del Libertador General Bernardo O'Higgins,San Vicente,Tamarugo,0,0
Región del Libertador General Bernardo O'Higgins,San Vicente,Otras Especies Exóticas,1,0.7
Región del Libertador General Bernardo O'Higgins,San Vicente,Otras Coníferas,0,0
Región del Libertador General Bernardo O'Higgins,San Vicente,Otras Especies Nativas,1,6.81
Región del Libertador General Bernardo O'Higgins,San Vicente,Especie Nativa y Especie Exótica,3,2.4
Región del Libertador General Bernardo O'Higgins,Pichilemu,Total,98,22781.67577774301
Región del Libertador General Bernardo O'Higgins,Pichilemu,Sin clasificar,2,2
Región del Libertador General Bernardo O'Higgins,Pichilemu,Acacia,0,0
Región del Libertador General Bernardo O'Higgins,Pichilemu,Álamo,0,0
Región del Libertador General Bernardo O'Higgins,Pichilemu,Aromo,5,13.52222222222
Región del Libertador General Bernardo O'Higgins,Pichilemu,Atriplex sp,0,0
Región del Libertador General Bernardo O'Higgins,Pichilemu,Eucalipto Blanco (Eucalyptus Globulus),61,4752.4311111111
Región del Libertador General Bernardo O'Higgins,Pichilemu,Eucalyptus Nitens,1,22.5
Región del Libertador General Bernardo O'Higgins,Pichilemu,Pino Ponderosa (Pinus Ponderosa),0,0
Región del Libertador General Bernardo O'Higgins,Pichilemu,Pino Radiata o Insigne (Pinus Radiata),79,15588.92244440969
Región del Libertador General Bernardo O'Higgins,Pichilemu,Pino Oregón (Pseudotsuga Menziesii),0,0
Región del Libertador General Bernardo O'Higgins,Pichilemu,Coigüe,0,0
Región del Libertador General Bernardo O'Higgins,Pichilemu,Quillay,2,2.5
Región del Libertador General Bernardo O'Higgins,Pichilemu,Raulí,0,0
Región del Libertador General Bernardo O'Higgins,Pichilemu,Tamarugo,0,0
Región del Libertador General Bernardo O'Higgins,Pichilemu,Otras Especies Exóticas,2,2330
Región del Libertador General Bernardo O'Higgins,Pichilemu,Otras Coníferas,2,62
Región del Libertador General Bernardo O'Higgins,Pichilemu,Otras Especies Nativas,4,7.8
Región del Libertador General Bernardo O'Higgins,Pichilemu,Especie Nativa y Especie Exótica,0,0
Región del Libertador General Bernardo O'Higgins,La Estrella,Total,46,2124.45612579175
Región del Libertador General Bernardo O'Higgins,La Estrella,Sin clasificar,0,0
Región del Libertador General Bernardo O'Higgins,La Estrella,Acacia,0,0
Región del Libertador General Bernardo O'Higgins,La Estrella,Álamo,0,0
Región del Libertador General Bernardo O'Higgins,La Estrella,Aromo,0,0
Región del Libertador General Bernardo O'Higgins,La Estrella,Atriplex sp,0,0
Región del Libertador General Bernardo O'Higgins,La Estrella,Eucalipto Blanco (Eucalyptus Globulus),37,968.981125896
Región del Libertador General Bernardo O'Higgins,La Estrella,Eucalyptus Nitens,0,0
Región del Libertador General Bernardo O'Higgins,La Estrella,Pino Ponderosa (Pinus Ponderosa),0,0
Región del Libertador General Bernardo O'Higgins,La Estrella,Pino Radiata o Insigne (Pinus Radiata),15,1154.27499989575
Región del Libertador General Bernardo O'Higgins,La Estrella,Pino Oregón (Pseudotsuga Menziesii),0,0
Región del Libertador General Bernardo O'Higgins,La Estrella,Coigüe,0,0
Región del Libertador General Bernardo O'Higgins,La Estrella,Quillay,0,0
Región del Libertador General Bernardo O'Higgins,La Estrella,Raulí,0,0
Región del Libertador General Bernardo O'Higgins,La Estrella,Tamarugo,0,0
Región del Libertador General Bernardo O'Higgins,La Estrella,Otras Especies Exóticas,0,0
Región del Libertador General Bernardo O'Higgins,La Estrella,Otras Coníferas,1,1.2
Región del Libertador General Bernardo O'Higgins,La Estrella,Otras Especies Nativas,0,0
Región del Libertador General Bernardo O'Higgins,La Estrella,Especie Nativa y Especie Exótica,0,0
Región del Libertador General Bernardo O'Higgins,Litueche,Total,84,8963.35335164317
Región del Libertador General Bernardo O'Higgins,Litueche,Sin clasificar,0,0
Región del Libertador General Bernardo O'Higgins,Litueche,Acacia,0,0
Región del Libertador General Bernardo O'Higgins,Litueche,Álamo,0,0
Región del Libertador General Bernardo O'Higgins,Litueche,Aromo,0,0
Región del Libertador General Bernardo O'Higgins,Litueche,Atriplex sp,0,0
Región del Libertador General Bernardo O'Higgins,Litueche,Eucalipto Blanco (Eucalyptus Globulus),71,3393.67347461086
Región del Libertador General Bernardo O'Higgins,Litueche,Eucalyptus Nitens,3,1307
Región del Libertador General Bernardo O'Higgins,Litueche,Pino Ponderosa (Pinus Ponderosa),0,0
Región del Libertador General Bernardo O'Higgins,Litueche,Pino Radiata o Insigne (Pinus Radiata),24,4107.67987703231
Región del Libertador General Bernardo O'Higgins,Litueche,Pino Oregón (Pseudotsuga Menziesii),0,0
Región del Libertador General Bernardo O'Higgins,Litueche,Coigüe,0,0
Región del Libertador General Bernardo O'Higgins,Litueche,Quillay,2,26
Región del Libertador General Bernardo O'Higgins,Litueche,Raulí,0,0
Región del Libertador General Bernardo O'Higgins,Litueche,Tamarugo,0,0
Región del Libertador General Bernardo O'Higgins,Litueche,Otras Especies Exóticas,0,0
Región del Libertador General Bernardo O'Higgins,Litueche,Otras Coníferas,0,0
Región del Libertador General Bernardo O'Higgins,Litueche,Otras Especies Nativas,1,129
Región del Libertador General Bernardo O'Higgins,Litueche,Especie Nativa y Especie Exótica,0,0
Región del Libertador General Bernardo O'Higgins,Marchihue,Total,125,14415.59453202918
Región del Libertador General Bernardo O'Higgins,Marchihue,Sin clasificar,0,0
Región del Libertador General Bernardo O'Higgins,Marchihue,Acacia,1,8.57
Región del Libertador General Bernardo O'Higgins,Marchihue,Álamo,1,0.01
Región del Libertador General Bernardo O'Higgins,Marchihue,Aromo,0,0
Región del Libertador General Bernardo O'Higgins,Marchihue,Atriplex sp,0,0
Región del Libertador General Bernardo O'Higgins,Marchihue,Eucalipto Blanco (Eucalyptus Globulus),95,5983.17059011649
Región del Libertador General Bernardo O'Higgins,Marchihue,Eucalyptus Nitens,5,9.3
Región del Libertador General Bernardo O'Higgins,Marchihue,Pino Ponderosa (Pinus Ponderosa),0,0
Región del Libertador General Bernardo O'Higgins,Marchihue,Pino Radiata o Insigne (Pinus Radiata),42,8281.96394191269
Región del Libertador General Bernardo O'Higgins,Marchihue,Pino Oregón (Pseudotsuga Menziesii),0,0
Región del Libertador General Bernardo O'Higgins,Marchihue,Coigüe,0,0
Región del Libertador General Bernardo O'Higgins,Marchihue,Quillay,3,32.99999999999999
Región del Libertador General Bernardo O'Higgins,Marchihue,Raulí,0,0
Región del Libertador General Bernardo O'Higgins,Marchihue,Tamarugo,0,0
Región del Libertador General Bernardo O'Higgins,Marchihue,Otras Especies Exóticas,4,64.7
Región del Libertador General Bernardo O'Higgins,Marchihue,Otras Coníferas,0,0
Región del Libertador General Bernardo O'Higgins,Marchihue,Otras Especies Nativas,1,34.88
Región del Libertador General Bernardo O'Higgins,Marchihue,Especie Nativa y Especie Exótica,0,0
Región del Libertador General Bernardo O'Higgins,Navidad,Total,38,2094.15399063305
Región del Libertador General Bernardo O'Higgins,Navidad,Sin clasificar,0,0
Región del Libertador General Bernardo O'Higgins,Navidad,Acacia,0,0
Región del Libertador General Bernardo O'Higgins,Navidad,Álamo,0,0
Región del Libertador General Bernardo O'Higgins,Navidad,Aromo,0,0
Región del Libertador General Bernardo O'Higgins,Navidad,Atriplex sp,0,0
Región del Libertador General Bernardo O'Higgins,Navidad,Eucalipto Blanco (Eucalyptus Globulus),31,1767.92080937665
Región del Libertador General Bernardo O'Higgins,Navidad,Eucalyptus Nitens,2,5.982
Región del Libertador General Bernardo O'Higgins,Navidad,Pino Ponderosa (Pinus Ponderosa),5,174
Región del Libertador General Bernardo O'Higgins,Navidad,Pino Radiata o Insigne (Pinus Radiata),4,146.2511812564
Región del Libertador General Bernardo O'Higgins,Navidad,Pino Oregón (Pseudotsuga Menziesii),0,0
Región del Libertador General Bernardo O'Higgins,Navidad,Coigüe,0,0
Región del Libertador General Bernardo O'Higgins,Navidad,Quillay,0,0
Región del Libertador General Bernardo O'Higgins,Navidad,Raulí,0,0
Región del Libertador General Bernardo O'Higgins,Navidad,Tamarugo,0,0
Región del Libertador General Bernardo O'Higgins,Navidad,Otras Especies Exóticas,0,0
Región del Libertador General Bernardo O'Higgins,Navidad,Otras Coníferas,0,0
Región del Libertador General Bernardo O'Higgins,Navidad,Otras Especies Nativas,0,0
Región del Libertador General Bernardo O'Higgins,Navidad,Especie Nativa y Especie Exótica,0,0
Región del Libertador General Bernardo O'Higgins,Paredones,Total,320,17515.74500013271
Región del Libertador General Bernardo O'Higgins,Paredones,Sin clasificar,1,4
Región del Libertador General Bernardo O'Higgins,Paredones,Acacia,0,0
Región del Libertador General Bernardo O'Higgins,Paredones,Álamo,0,0
Región del Libertador General Bernardo O'Higgins,Paredones,Aromo,3,50
Región del Libertador General Bernardo O'Higgins,Paredones,Atriplex sp,0,0
Región del Libertador General Bernardo O'Higgins,Paredones,Eucalipto Blanco (Eucalyptus Globulus),270,5093.08195624142
Región del Libertador General Bernardo O'Higgins,Paredones,Eucalyptus Nitens,4,24.00804375775
Región del Libertador General Bernardo O'Higgins,Paredones,Pino Ponderosa (Pinus Ponderosa),32,784.14
Región del Libertador General Bernardo O'Higgins,Paredones,Pino Radiata o Insigne (Pinus Radiata),156,10960.01500013354
Región del Libertador General Bernardo O'Higgins,Paredones,Pino Oregón (Pseudotsuga Menziesii),0,0
Región del Libertador General Bernardo O'Higgins,Paredones,Coigüe,0,0
Región del Libertador General Bernardo O'Higgins,Paredones,Quillay,0,0
Región del Libertador General Bernardo O'Higgins,Paredones,Raulí,0,0
Región del Libertador General Bernardo O'Higgins,Paredones,Tamarugo,0,0
Región del Libertador General Bernardo O'Higgins,Paredones,Otras Especies Exóticas,0,0
Región del Libertador General Bernardo O'Higgins,Paredones,Otras Coníferas,1,600
Región del Libertador General Bernardo O'Higgins,Paredones,Otras Especies Nativas,1,0.5
Región del Libertador General Bernardo O'Higgins,Paredones,Especie Nativa y Especie Exótica,0,0
Región del Libertador General Bernardo O'Higgins,San Fernando,Total,27,3800.639999988915
Región del Libertador General Bernardo O'Higgins,San Fernando,Sin clasificar,0,0
Región del Libertador General Bernardo O'Higgins,San Fernando,Acacia,0,0
Región del Libertador General Bernardo O'Higgins,San Fernando,Álamo,0,0
Región del Libertador General Bernardo O'Higgins,San Fernando,Aromo,0,0
Región del Libertador General Bernardo O'Higgins,San Fernando,Atriplex sp,0,0
Región del Libertador General Bernardo O'Higgins,San Fernando,Eucalipto Blanco (Eucalyptus Globulus),19,111.78352638289
Región del Libertador General Bernardo O'Higgins,San Fernando,Eucalyptus Nitens,2,20.866473616125
Región del Libertador General Bernardo O'Higgins,San Fernando,Pino Ponderosa (Pinus Ponderosa),1,0.38
Región del Libertador General Bernardo O'Higgins,San Fernando,Pino Radiata o Insigne (Pinus Radiata),8,3507.6099999899
Región del Libertador General Bernardo O'Higgins,San Fernando,Pino Oregón (Pseudotsuga Menziesii),0,0
Región del Libertador General Bernardo O'Higgins,San Fernando,Coigüe,0,0
Región del Libertador General Bernardo O'Higgins,San Fernando,Quillay,0,0
Región del Libertador General Bernardo O'Higgins,San Fernando,Raulí,0,0
Región del Libertador General Bernardo O'Higgins,San Fernando,Tamarugo,0,0
Región del Libertador General Bernardo O'Higgins,San Fernando,Otras Especies Exóticas,0,0
Región del Libertador General Bernardo O'Higgins,San Fernando,Otras Coníferas,0,0
Región del Libertador General Bernardo O'Higgins,San Fernando,Otras Especies Nativas,2,160
Región del Libertador General Bernardo O'Higgins,San Fernando,Especie Nativa y Especie Exótica,0,0
Región del Libertador General Bernardo O'Higgins,Chépica,Total,23,3097.07
Región del Libertador General Bernardo O'Higgins,Chépica,Sin clasificar,0,0
Región del Libertador General Bernardo O'Higgins,Chépica,Acacia,0,0
Región del Libertador General Bernardo O'Higgins,Chépica,Álamo,0,0
Región del Libertador General Bernardo O'Higgins,Chépica,Aromo,0,0
Región del Libertador General Bernardo O'Higgins,Chépica,Atriplex sp,0,0
Región del Libertador General Bernardo O'Higgins,Chépica,Eucalipto Blanco (Eucalyptus Globulus),22,496.87
Región del Libertador General Bernardo O'Higgins,Chépica,Eucalyptus Nitens,0,0
Región del Libertador General Bernardo O'Higgins,Chépica,Pino Ponderosa (Pinus Ponderosa),0,0
Región del Libertador General Bernardo O'Higgins,Chépica,Pino Radiata o Insigne (Pinus Radiata),3,2550
Región del Libertador General Bernardo O'Higgins,Chépica,Pino Oregón (Pseudotsuga Menziesii),0,0
Región del Libertador General Bernardo O'Higgins,Chépica,Coigüe,0,0
Región del Libertador General Bernardo O'Higgins,Chépica,Quillay,3,50
Región del Libertador General Bernardo O'Higgins,Chépica,Raulí,0,0
Región del Libertador General Bernardo O'Higgins,Chépica,Tamarugo,0,0
Región del Libertador General Bernardo O'Higgins,Chépica,Otras Especies Exóticas,0,0
Región del Libertador General Bernardo O'Higgins,Chépica,Otras Coníferas,0,0
Región del Libertador General Bernardo O'Higgins,Chépica,Otras Especies Nativas,1,0.2
Región del Libertador General Bernardo O'Higgins,Chépica,Especie Nativa y Especie Exótica,0,0
Región del Libertador General Bernardo O'Higgins,Chimbarongo,Total,52,106.42
Región del Libertador General Bernardo O'Higgins,Chimbarongo,Sin clasificar,0,0
Región del Libertador General Bernardo O'Higgins,Chimbarongo,Acacia,0,0
Región del Libertador General Bernardo O'Higgins,Chimbarongo,Álamo,0,0
Región del Libertador General Bernardo O'Higgins,Chimbarongo,Aromo,0,0
Región del Libertador General Bernardo O'Higgins,Chimbarongo,Atriplex sp,0,0
Región del Libertador General Bernardo O'Higgins,Chimbarongo,Eucalipto Blanco (Eucalyptus Globulus),49,99.92
Región del Libertador General Bernardo O'Higgins,Chimbarongo,Eucalyptus Nitens,2,3.5
Región del Libertador General Bernardo O'Higgins,Chimbarongo,Pino Ponderosa (Pinus Ponderosa),0,0
Región del Libertador General Bernardo O'Higgins,Chimbarongo,Pino Radiata o Insigne (Pinus Radiata),0,0
Región del Libertador General Bernardo O'Higgins,Chimbarongo,Pino Oregón (Pseudotsuga Menziesii),0,0
Región del Libertador General Bernardo O'Higgins,Chimbarongo,Coigüe,0,0
Región del Libertador General Bernardo O'Higgins,Chimbarongo,Quillay,0,0
Región del Libertador General Bernardo O'Higgins,Chimbarongo,Raulí,0,0
Región del Libertador General Bernardo O'Higgins,Chimbarongo,Tamarugo,0,0
Región del Libertador General Bernardo O'Higgins,Chimbarongo,Otras Especies Exóticas,0,0
Región del Libertador General Bernardo O'Higgins,Chimbarongo,Otras Coníferas,0,0
Región del Libertador General Bernardo O'Higgins,Chimbarongo,Otras Especies Nativas,0,0
Región del Libertador General Bernardo O'Higgins,Chimbarongo,Especie Nativa y Especie Exótica,1,3
Región del Libertador General Bernardo O'Higgins,Lolol,Total,52,5707.72819658996
Región del Libertador General Bernardo O'Higgins,Lolol,Sin clasificar,0,0
Región del Libertador General Bernardo O'Higgins,Lolol,Acacia,0,0
Región del Libertador General Bernardo O'Higgins,Lolol,Álamo,0,0
Región del Libertador General Bernardo O'Higgins,Lolol,Aromo,0,0
Región del Libertador General Bernardo O'Higgins,Lolol,Atriplex sp,0,0
Región del Libertador General Bernardo O'Higgins,Lolol,Eucalipto Blanco (Eucalyptus Globulus),33,1426.93819672
Región del Libertador General Bernardo O'Higgins,Lolol,Eucalyptus Nitens,4,51.7
Región del Libertador General Bernardo O'Higgins,Lolol,Pino Ponderosa (Pinus Ponderosa),0,0
Región del Libertador General Bernardo O'Higgins,Lolol,Pino Radiata o Insigne (Pinus Radiata),20,4101.58999986996
Región del Libertador General Bernardo O'Higgins,Lolol,Pino Oregón (Pseudotsuga Menziesii),0,0
Región del Libertador General Bernardo O'Higgins,Lolol,Coigüe,0,0
Región del Libertador General Bernardo O'Higgins,Lolol,Quillay,2,27.5
Región del Libertador General Bernardo O'Higgins,Lolol,Raulí,0,0
Región del Libertador General Bernardo O'Higgins,Lolol,Tamarugo,0,0
Región del Libertador General Bernardo O'Higgins,Lolol,Otras Especies Exóticas,0,0
Región del Libertador General Bernardo O'Higgins,Lolol,Otras Coníferas,0,0
Región del Libertador General Bernardo O'Higgins,Lolol,Otras Especies Nativas,1,100
Región del Libertador General Bernardo O'Higgins,Lolol,Especie Nativa y Especie Exótica,0,0
Región del Libertador General Bernardo O'Higgins,Nancagua,Total,8,22.1
Región del Libertador General Bernardo O'Higgins,Nancagua,Sin clasificar,0,0
Región del Libertador General Bernardo O'Higgins,Nancagua,Acacia,0,0
Región del Libertador General Bernardo O'Higgins,Nancagua,Álamo,2,4.55
Región del Libertador General Bernardo O'Higgins,Nancagua,Aromo,1,0.5
Región del Libertador General Bernardo O'Higgins,Nancagua,Atriplex sp,0,0
Región del Libertador General Bernardo O'Higgins,Nancagua,Eucalipto Blanco (Eucalyptus Globulus),6,17.05
Región del Libertador General Bernardo O'Higgins,Nancagua,Eucalyptus Nitens,0,0
Región del Libertador General Bernardo O'Higgins,Nancagua,Pino Ponderosa (Pinus Ponderosa),0,0
Región del Libertador General Bernardo O'Higgins,Nancagua,Pino Radiata o Insigne (Pinus Radiata),0,0
Región del Libertador General Bernardo O'Higgins,Nancagua,Pino Oregón (Pseudotsuga Menziesii),0,0
Región del Libertador General Bernardo O'Higgins,Nancagua,Coigüe,0,0
Región del Libertador General Bernardo O'Higgins,Nancagua,Quillay,0,0
Región del Libertador General Bernardo O'Higgins,Nancagua,Raulí,0,0
Región del Libertador General Bernardo O'Higgins,Nancagua,Tamarugo,0,0
Región del Libertador General Bernardo O'Higgins,Nancagua,Otras Especies Exóticas,0,0
Región del Libertador General Bernardo O'Higgins,Nancagua,Otras Coníferas,0,0
Región del Libertador General Bernardo O'Higgins,Nancagua,Otras Especies Nativas,0,0
Región del Libertador General Bernardo O'Higgins,Nancagua,Especie Nativa y Especie Exótica,0,0
Región del Libertador General Bernardo O'Higgins,Palmilla,Total,5,10
Región del Libertador General Bernardo O'Higgins,Palmilla,Sin clasificar,0,0
Región del Libertador General Bernardo O'Higgins,Palmilla,Acacia,0,0
Región del Libertador General Bernardo O'Higgins,Palmilla,Álamo,0,0
Región del Libertador General Bernardo O'Higgins,Palmilla,Aromo,0,0
Región del Libertador General Bernardo O'Higgins,Palmilla,Atriplex sp,0,0
Región del Libertador General Bernardo O'Higgins,Palmilla,Eucalipto Blanco (Eucalyptus Globulus),4,9.5
Región del Libertador General Bernardo O'Higgins,Palmilla,Eucalyptus Nitens,1,0.5
