total_nacional_region,comuna_6_7,tipo_de_cultivo,especie,numero_de_upa_8910,superficie_total_cultivo_ha,riego__superficie_ha,secano_superficie_ha,sin_clasificar_11_superficie_ha
Región de Ñuble,Coihueco,Vides para vinificación y uvas pisqueras,Tintas,1,0.1388888889,0,0.1388888889,0
Región de Ñuble,Coihueco,Vides para vinificación y uvas pisqueras,Blancas,1,0.5555555556,0,0.5555555556,0
Región de Ñuble,Coihueco,Vides para vinificación y uvas pisqueras,Pisqueras,0,0,0,0,0
Región de Ñuble,Ñiquén,Cereales,Total,567,5061.057838517201,4132.3978385172,922.56,6.1
Región de Ñuble,Ñiquén,Cereales,Sin Clasificar,4,6.1,0,0,6.1
Región de Ñuble,Ñiquén,Cereales,Amaranto,0,0,0,0,0
Región de Ñuble,Ñiquén,Cereales,Arroz,90,1314.7378385172,1300.7378385172,14,0
Región de Ñuble,Ñiquén,Cereales,Avena (Grano Seco),195,658.13,299.27,358.86,0
Región de Ñuble,Ñiquén,Cereales,Cebada Cervecera,5,6.6,6.6,0,0
Región de Ñuble,Ñiquén,Cereales,Centeno,0,0,0,0,0
Región de Ñuble,Ñiquén,Cereales,Chía,0,0,0,0,0
Región de Ñuble,Ñiquén,Cereales,Maíz,210,915.56,908.66,6.9,0
Región de Ñuble,Ñiquén,Cereales,Mijo,0,0,0,0,0
Región de Ñuble,Ñiquén,Cereales,Quinoa,0,0,0,0,0
Región de Ñuble,Ñiquén,Cereales,Sorgo,0,0,0,0,0
Región de Ñuble,Ñiquén,Cereales,Trigo Blanco,295,1379.705,848.455,531.25,0
Región de Ñuble,Ñiquén,Cereales,Trigo Candeal,40,776.675,765.675,11,0
Región de Ñuble,Ñiquén,Cereales,Triticale,0,0,0,0,0
Región de Ñuble,Ñiquén,Cereales,Otros Cereales,4,3.55,3,0.55,0
Región de Ñuble,Ñiquén,Forrajeras,Total,176,1298.4941491984,1020.47,265.0241491984,13
Región de Ñuble,Ñiquén,Forrajeras,Sin Clasificar,2,13,0,0,13
Región de Ñuble,Ñiquén,Forrajeras,Alfalfa,49,168.21,162.21,6,0
Región de Ñuble,Ñiquén,Forrajeras,Arveja Forrajera,1,1,1,0,0
Región de Ñuble,Ñiquén,Forrajeras,Arvejilla,0,0,0,0,0
Región de Ñuble,Ñiquén,Forrajeras,Avena (Forrajera) Sola,28,181.935,156.3,25.635,0
Región de Ñuble,Ñiquén,Forrajeras,Avena Asociada,38,163.4,110.7,52.7,0
Región de Ñuble,Ñiquén,Forrajeras,Ballica Anual,4,26.8,25.4,1.4,0
Región de Ñuble,Ñiquén,Forrajeras,Ballica Bianual,2,181.2,79.2,102,0
Región de Ñuble,Ñiquén,Forrajeras,Ballica Perenne o Persistente,6,79,79,0,0
Región de Ñuble,Ñiquén,Forrajeras,Betarraga Forrajera,0,0,0,0,0
Región de Ñuble,Ñiquén,Forrajeras,Cebada Forrajera (incluye silo),0,0,0,0,0
Región de Ñuble,Ñiquén,Forrajeras,Centeno Forrajero,0,0,0,0,0
Región de Ñuble,Ñiquén,Forrajeras,Col,0,0,0,0,0
Región de Ñuble,Ñiquén,Forrajeras,Falaris,0,0,0,0,0
Región de Ñuble,Ñiquén,Forrajeras,Festuca,4,101.5,91.5,10,0
Región de Ñuble,Ñiquén,Forrajeras,Haba Forrajera,0,0,0,0,0
Región de Ñuble,Ñiquén,Forrajeras,Lotera o Alfalfa Chilota,0,0,0,0,0
Región de Ñuble,Ñiquén,Forrajeras,Maíz Para Silo,0,0,0,0,0
Región de Ñuble,Ñiquén,Forrajeras,Mezcla de Forrajeras,11,156.95,153.95,3,0
Región de Ñuble,Ñiquén,Forrajeras,Mijo,0,0,0,0,0
Región de Ñuble,Ñiquén,Forrajeras,Nabo (incluye silo),0,0,0,0,0
Región de Ñuble,Ñiquén,Forrajeras,Pasto Canario,0,0,0,0,0
Región de Ñuble,Ñiquén,Forrajeras,Pasto Miel,0,0,0,0,0
Región de Ñuble,Ñiquén,Forrajeras,Pasto Ovillo,0,0,0,0,0
Región de Ñuble,Ñiquén,Forrajeras,Sorgo,0,0,0,0,0
Región de Ñuble,Ñiquén,Forrajeras,Raps Forrajero,0,0,0,0,0
Región de Ñuble,Ñiquén,Forrajeras,Topinambur,0,0,0,0,0
Región de Ñuble,Ñiquén,Forrajeras,Trébol Alejandrino,0,0,0,0,0
Región de Ñuble,Ñiquén,Forrajeras,Trébol Balansa,1,0.7891491984,0,0.7891491984,0
Región de Ñuble,Ñiquén,Forrajeras,Trébol Blanco,9,40.5,7.5,33,0
Región de Ñuble,Ñiquén,Forrajeras,Trébol Encarnado,1,9,7.5,1.5,0
Región de Ñuble,Ñiquén,Forrajeras,Trébol Ladino,0,0,0,0,0
Región de Ñuble,Ñiquén,Forrajeras,Trébol Rosado,52,154.21,146.21,8,0
Región de Ñuble,Ñiquén,Forrajeras,Trébol Subterráneo,2,21,0,21,0
Región de Ñuble,Ñiquén,Forrajeras,Vicia,0,0,0,0,0
Región de Ñuble,Ñiquén,Forrajeras,Otras Forrajeras Anuales,0,0,0,0,0
Región de Ñuble,Ñiquén,Forrajeras,Otras Forrajeras Permanentes,0,0,0,0,0
Región de Ñuble,Ñiquén,Cultivos Industriales,Total,11,129.4,129.4,0,0
Región de Ñuble,Ñiquén,Cultivos Industriales,Sin Clasificar,0,0,0,0,0
Región de Ñuble,Ñiquén,Cultivos Industriales,Achicoria,0,0,0,0,0
Región de Ñuble,Ñiquén,Cultivos Industriales,Alforfón (Trigo Sarraceno),0,0,0,0,0
Región de Ñuble,Ñiquén,Cultivos Industriales,Algodón,0,0,0,0,0
Región de Ñuble,Ñiquén,Cultivos Industriales,Colza,0,0,0,0,0
Región de Ñuble,Ñiquén,Cultivos Industriales,Curaguilla,0,0,0,0,0
Región de Ñuble,Ñiquén,Cultivos Industriales,Estevia (o Stevia),0,0,0,0,0
Región de Ñuble,Ñiquén,Cultivos Industriales,Hinojo,0,0,0,0,0
Región de Ñuble,Ñiquén,Cultivos Industriales,Jojoba,0,0,0,0,0
Región de Ñuble,Ñiquén,Cultivos Industriales,Linaza,0,0,0,0,0
Región de Ñuble,Ñiquén,Cultivos Industriales,Lupino Dulce,0,0,0,0,0
Región de Ñuble,Ñiquén,Cultivos Industriales,Lupino Amargo,0,0,0,0,0
Región de Ñuble,Ñiquén,Cultivos Industriales,Maní,0,0,0,0,0
Región de Ñuble,Ñiquén,Cultivos Industriales,Maravilla,0,0,0,0,0
Región de Ñuble,Ñiquén,Cultivos Industriales,Mimbre,0,0,0,0,0
Región de Ñuble,Ñiquén,Cultivos Industriales,Mostaza,0,0,0,0,0
Región de Ñuble,Ñiquén,Cultivos Industriales,Raps (Canola),0,0,0,0,0
Región de Ñuble,Ñiquén,Cultivos Industriales,Remolacha,8,87.4,87.4,0,0
Región de Ñuble,Ñiquén,Cultivos Industriales,Soya,0,0,0,0,0
Región de Ñuble,Ñiquén,Cultivos Industriales,Tabaco,0,0,0,0,0
Región de Ñuble,Ñiquén,Cultivos Industriales,Tomate,3,39,39,0,0
Región de Ñuble,Ñiquén,Cultivos Industriales,Topinambur,0,0,0,0,0
Región de Ñuble,Ñiquén,Cultivos Industriales,Otros Industriales,1,3,3,0,0
Región de Ñuble,Ñiquén,Leguminosas y Tubérculos,Total,127,210.601,200.881,8.3,1.42
Región de Ñuble,Ñiquén,Leguminosas y Tubérculos,Sin Clasificar,3,1.42,0,0,1.42
Región de Ñuble,Ñiquén,Leguminosas y Tubérculos,Arveja (Grano Seco),1,0.01,0.01,0,0
Región de Ñuble,Ñiquén,Leguminosas y Tubérculos,Chícharo,0,0,0,0,0
Región de Ñuble,Ñiquén,Leguminosas y Tubérculos,Garbanzo,2,1.4,0.4,1,0
Región de Ñuble,Ñiquén,Leguminosas y Tubérculos,Lenteja,0,0,0,0,0
Región de Ñuble,Ñiquén,Leguminosas y Tubérculos,Poroto (Grano Seco),106,197.73,190.73,7,0
Región de Ñuble,Ñiquén,Leguminosas y Tubérculos,Otras Leguminosas,1,1,1,0,0
Región de Ñuble,Ñiquén,Leguminosas y Tubérculos,Mandioca (Yuca),0,0,0,0,0
Región de Ñuble,Ñiquén,Leguminosas y Tubérculos,Oca,0,0,0,0,0
Región de Ñuble,Ñiquén,Leguminosas y Tubérculos,Papa,43,8.766000000000002,8.466000000000001,0.3,0
Región de Ñuble,Ñiquén,Leguminosas y Tubérculos,Papa Nativa,1,0.25,0.25,0,0
Región de Ñuble,Ñiquén,Leguminosas y Tubérculos,Topinambur,0,0,0,0,0
Región de Ñuble,Ñiquén,Leguminosas y Tubérculos,Otras Raíces y Tubérculos,1,0.025,0.025,0,0
Región de Ñuble,Ñiquén,Vides para vinificación y uvas pisqueras,Total,3,11.7048929664,10.5,1.2048929664,0
Región de Ñuble,Ñiquén,Vides para vinificación y uvas pisqueras,Sin Clasificar,0,0,0,0,0
Región de Ñuble,Ñiquén,Vides para vinificación y uvas pisqueras,Tintas,3,11.7048929664,10.5,1.2048929664,0
Región de Ñuble,Ñiquén,Vides para vinificación y uvas pisqueras,Blancas,0,0,0,0,0
Región de Ñuble,Ñiquén,Vides para vinificación y uvas pisqueras,Pisqueras,0,0,0,0,0
Región de Ñuble,San Fabián,Cereales,Total,33,93.625,4.505,89.12,0
Región de Ñuble,San Fabián,Cereales,Sin Clasificar,0,0,0,0,0
Región de Ñuble,San Fabián,Cereales,Amaranto,0,0,0,0,0
Región de Ñuble,San Fabián,Cereales,Arroz,0,0,0,0,0
Región de Ñuble,San Fabián,Cereales,Avena (Grano Seco),6,22.75,1,21.75,0
Región de Ñuble,San Fabián,Cereales,Cebada Cervecera,0,0,0,0,0
Región de Ñuble,San Fabián,Cereales,Centeno,2,9.2,0,9.2,0
Región de Ñuble,San Fabián,Cereales,Chía,0,0,0,0,0
Región de Ñuble,San Fabián,Cereales,Maíz,12,2.479,1.979,0.5,0
Región de Ñuble,San Fabián,Cereales,Mijo,0,0,0,0,0
Región de Ñuble,San Fabián,Cereales,Quinoa,2,0.026,0.026,0,0
Región de Ñuble,San Fabián,Cereales,Sorgo,0,0,0,0,0
Región de Ñuble,San Fabián,Cereales,Trigo Blanco,12,43.23,0.5,42.73,0
Región de Ñuble,San Fabián,Cereales,Trigo Candeal,2,13.94,0,13.94,0
Región de Ñuble,San Fabián,Cereales,Triticale,1,1,0,1,0
Región de Ñuble,San Fabián,Cereales,Otros Cereales,1,1,1,0,0
Región de Ñuble,San Fabián,Forrajeras,Total,53,67.991,23.105,44.886,0
Región de Ñuble,San Fabián,Forrajeras,Sin Clasificar,0,0,0,0,0
Región de Ñuble,San Fabián,Forrajeras,Alfalfa,13,12.34,8.34,4,0
Región de Ñuble,San Fabián,Forrajeras,Arveja Forrajera,0,0,0,0,0
Región de Ñuble,San Fabián,Forrajeras,Arvejilla,0,0,0,0,0
Región de Ñuble,San Fabián,Forrajeras,Avena (Forrajera) Sola,15,23.52,1.1,22.42,0
Región de Ñuble,San Fabián,Forrajeras,Avena Asociada,23,16.054,3.963,12.091,0
Región de Ñuble,San Fabián,Forrajeras,Ballica Anual,2,0.375,0,0.375,0
Región de Ñuble,San Fabián,Forrajeras,Ballica Bianual,0,0,0,0,0
Región de Ñuble,San Fabián,Forrajeras,Ballica Perenne o Persistente,5,2.682,2.132,0.55,0
Región de Ñuble,San Fabián,Forrajeras,Betarraga Forrajera,0,0,0,0,0
Región de Ñuble,San Fabián,Forrajeras,Cebada Forrajera (incluye silo),0,0,0,0,0
Región de Ñuble,San Fabián,Forrajeras,Centeno Forrajero,0,0,0,0,0
Región de Ñuble,San Fabián,Forrajeras,Col,0,0,0,0,0
Región de Ñuble,San Fabián,Forrajeras,Falaris,0,0,0,0,0
Región de Ñuble,San Fabián,Forrajeras,Festuca,0,0,0,0,0
Región de Ñuble,San Fabián,Forrajeras,Haba Forrajera,0,0,0,0,0
Región de Ñuble,San Fabián,Forrajeras,Lotera o Alfalfa Chilota,0,0,0,0,0
Región de Ñuble,San Fabián,Forrajeras,Maíz Para Silo,0,0,0,0,0
Región de Ñuble,San Fabián,Forrajeras,Mezcla de Forrajeras,0,0,0,0,0
Región de Ñuble,San Fabián,Forrajeras,Mijo,0,0,0,0,0
Región de Ñuble,San Fabián,Forrajeras,Nabo (incluye silo),0,0,0,0,0
Región de Ñuble,San Fabián,Forrajeras,Pasto Canario,0,0,0,0,0
Región de Ñuble,San Fabián,Forrajeras,Pasto Miel,0,0,0,0,0
Región de Ñuble,San Fabián,Forrajeras,Pasto Ovillo,0,0,0,0,0
Región de Ñuble,San Fabián,Forrajeras,Sorgo,0,0,0,0,0
Región de Ñuble,San Fabián,Forrajeras,Raps Forrajero,0,0,0,0,0
Región de Ñuble,San Fabián,Forrajeras,Topinambur,0,0,0,0,0
Región de Ñuble,San Fabián,Forrajeras,Trébol Alejandrino,0,0,0,0,0
Región de Ñuble,San Fabián,Forrajeras,Trébol Balansa,0,0,0,0,0
Región de Ñuble,San Fabián,Forrajeras,Trébol Blanco,0,0,0,0,0
Región de Ñuble,San Fabián,Forrajeras,Trébol Encarnado,0,0,0,0,0
Región de Ñuble,San Fabián,Forrajeras,Trébol Ladino,0,0,0,0,0
Región de Ñuble,San Fabián,Forrajeras,Trébol Rosado,14,7.62,6.945,0.675,0
Región de Ñuble,San Fabián,Forrajeras,Trébol Subterráneo,0,0,0,0,0
Región de Ñuble,San Fabián,Forrajeras,Vicia,8,4.9,0.625,4.275,0
Región de Ñuble,San Fabián,Forrajeras,Otras Forrajeras Anuales,0,0,0,0,0
Región de Ñuble,San Fabián,Forrajeras,Otras Forrajeras Permanentes,1,0.5,0,0.5,0
Región de Ñuble,San Fabián,Cultivos Industriales,Total,0,0,0,0,0
Región de Ñuble,San Fabián,Cultivos Industriales,Sin Clasificar,0,0,0,0,0
Región de Ñuble,San Fabián,Cultivos Industriales,Achicoria,0,0,0,0,0
Región de Ñuble,San Fabián,Cultivos Industriales,Alforfón (Trigo Sarraceno),0,0,0,0,0
Región de Ñuble,San Fabián,Cultivos Industriales,Algodón,0,0,0,0,0
Región de Ñuble,San Fabián,Cultivos Industriales,Colza,0,0,0,0,0
Región de Ñuble,San Fabián,Cultivos Industriales,Curaguilla,0,0,0,0,0
Región de Ñuble,San Fabián,Cultivos Industriales,Estevia (o Stevia),0,0,0,0,0
Región de Ñuble,San Fabián,Cultivos Industriales,Hinojo,0,0,0,0,0
Región de Ñuble,San Fabián,Cultivos Industriales,Jojoba,0,0,0,0,0
Región de Ñuble,San Fabián,Cultivos Industriales,Linaza,0,0,0,0,0
Región de Ñuble,San Fabián,Cultivos Industriales,Lupino Dulce,0,0,0,0,0
Región de Ñuble,San Fabián,Cultivos Industriales,Lupino Amargo,0,0,0,0,0
Región de Ñuble,San Fabián,Cultivos Industriales,Maní,0,0,0,0,0
Región de Ñuble,San Fabián,Cultivos Industriales,Maravilla,0,0,0,0,0
Región de Ñuble,San Fabián,Cultivos Industriales,Mimbre,0,0,0,0,0
Región de Ñuble,San Fabián,Cultivos Industriales,Mostaza,0,0,0,0,0
Región de Ñuble,San Fabián,Cultivos Industriales,Raps (Canola),0,0,0,0,0
Región de Ñuble,San Fabián,Cultivos Industriales,Remolacha,0,0,0,0,0
Región de Ñuble,San Fabián,Cultivos Industriales,Soya,0,0,0,0,0
Región de Ñuble,San Fabián,Cultivos Industriales,Tabaco,0,0,0,0,0
Región de Ñuble,San Fabián,Cultivos Industriales,Tomate,0,0,0,0,0
Región de Ñuble,San Fabián,Cultivos Industriales,Topinambur,0,0,0,0,0
Región de Ñuble,San Fabián,Cultivos Industriales,Otros Industriales,0,0,0,0,0
Región de Ñuble,San Fabián,Leguminosas y Tubérculos,Total,44,4.384,3.884,0.5,0
Región de Ñuble,San Fabián,Leguminosas y Tubérculos,Sin Clasificar,0,0,0,0,0
Región de Ñuble,San Fabián,Leguminosas y Tubérculos,Arveja (Grano Seco),1,0.002,0.002,0,0
Región de Ñuble,San Fabián,Leguminosas y Tubérculos,Chícharo,0,0,0,0,0
Región de Ñuble,San Fabián,Leguminosas y Tubérculos,Garbanzo,0,0,0,0,0
Región de Ñuble,San Fabián,Leguminosas y Tubérculos,Lenteja,1,0.5,0,0.5,0
Región de Ñuble,San Fabián,Leguminosas y Tubérculos,Poroto (Grano Seco),10,0.769,0.769,0,0
Región de Ñuble,San Fabián,Leguminosas y Tubérculos,Otras Leguminosas,3,0.009000000000000001,0.009000000000000001,0,0
Región de Ñuble,San Fabián,Leguminosas y Tubérculos,Mandioca (Yuca),0,0,0,0,0
Región de Ñuble,San Fabián,Leguminosas y Tubérculos,Oca,0,0,0,0,0
Región de Ñuble,San Fabián,Leguminosas y Tubérculos,Papa,41,3.064,3.064,0,0
Región de Ñuble,San Fabián,Leguminosas y Tubérculos,Papa Nativa,0,0,0,0,0
Región de Ñuble,San Fabián,Leguminosas y Tubérculos,Topinambur,1,0.01,0.01,0,0
Región de Ñuble,San Fabián,Leguminosas y Tubérculos,Otras Raíces y Tubérculos,1,0.03,0.03,0,0
Región de Ñuble,San Fabián,Vides para vinificación y uvas pisqueras,Total,1,0.1,0.1,0,0
Región de Ñuble,San Fabián,Vides para vinificación y uvas pisqueras,Sin Clasificar,0,0,0,0,0
Región de Ñuble,San Fabián,Vides para vinificación y uvas pisqueras,Tintas,0,0,0,0,0
Región de Ñuble,San Fabián,Vides para vinificación y uvas pisqueras,Blancas,1,0.1,0.1,0,0
Región de Ñuble,San Fabián,Vides para vinificación y uvas pisqueras,Pisqueras,0,0,0,0,0
Región de Ñuble,San Nicolás,Cereales,Total,201,3615.1841459903,1426.5877377505,2117.3464082398,71.25
Región de Ñuble,San Nicolás,Cereales,Sin Clasificar,2,71.25,0,0,71.25
Región de Ñuble,San Nicolás,Cereales,Amaranto,0,0,0,0,0
Región de Ñuble,San Nicolás,Cereales,Arroz,13,384.5,384.5,0,0
Región de Ñuble,San Nicolás,Cereales,Avena (Grano Seco),89,826.195,186.75,639.445,0
Región de Ñuble,San Nicolás,Cereales,Cebada Cervecera,0,0,0,0,0
Región de Ñuble,San Nicolás,Cereales,Centeno,0,0,0,0,0
Región de Ñuble,San Nicolás,Cereales,Chía,0,0,0,0,0
Región de Ñuble,San Nicolás,Cereales,Maíz,28,505.0077377505,500.9377377505,4.07,0
Región de Ñuble,San Nicolás,Cereales,Mijo,0,0,0,0,0
Región de Ñuble,San Nicolás,Cereales,Quinoa,0,0,0,0,0
Región de Ñuble,San Nicolás,Cereales,Sorgo,0,0,0,0,0
Región de Ñuble,San Nicolás,Cereales,Trigo Blanco,122,1737.2714082398,314.4,1422.8714082398,0
Región de Ñuble,San Nicolás,Cereales,Trigo Candeal,3,24,0,24,0
Región de Ñuble,San Nicolás,Cereales,Triticale,3,40,40,0,0
Región de Ñuble,San Nicolás,Cereales,Otros Cereales,4,26.96,0,26.96,0
Región de Ñuble,San Nicolás,Forrajeras,Total,120,577.6800000000001,241.08,336.6,0
Región de Ñuble,San Nicolás,Forrajeras,Sin Clasificar,0,0,0,0,0
Región de Ñuble,San Nicolás,Forrajeras,Alfalfa,6,9.5,7.5,2,0
Región de Ñuble,San Nicolás,Forrajeras,Arveja Forrajera,9,12,1.5,10.5,0
Región de Ñuble,San Nicolás,Forrajeras,Arvejilla,0,0,0,0,0
Región de Ñuble,San Nicolás,Forrajeras,Avena (Forrajera) Sola,54,167.56,26,141.56,0
Región de Ñuble,San Nicolás,Forrajeras,Avena Asociada,44,188.4,47.5,140.9,0
Región de Ñuble,San Nicolás,Forrajeras,Ballica Anual,4,16,10,6,0
Región de Ñuble,San Nicolás,Forrajeras,Ballica Bianual,1,53,33,20,0
Región de Ñuble,San Nicolás,Forrajeras,Ballica Perenne o Persistente,3,4.58,4.58,0,0
Región de Ñuble,San Nicolás,Forrajeras,Betarraga Forrajera,0,0,0,0,0
Región de Ñuble,San Nicolás,Forrajeras,Cebada Forrajera (incluye silo),0,0,0,0,0
Región de Ñuble,San Nicolás,Forrajeras,Centeno Forrajero,0,0,0,0,0
Región de Ñuble,San Nicolás,Forrajeras,Col,0,0,0,0,0
Región de Ñuble,San Nicolás,Forrajeras,Falaris,0,0,0,0,0
Región de Ñuble,San Nicolás,Forrajeras,Festuca,1,3,3,0,0
Región de Ñuble,San Nicolás,Forrajeras,Haba Forrajera,0,0,0,0,0
Región de Ñuble,San Nicolás,Forrajeras,Lotera o Alfalfa Chilota,0,0,0,0,0
Región de Ñuble,San Nicolás,Forrajeras,Maíz Para Silo,3,57,57,0,0
Región de Ñuble,San Nicolás,Forrajeras,Mezcla de Forrajeras,1,45,45,0,0
Región de Ñuble,San Nicolás,Forrajeras,Mijo,0,0,0,0,0
Región de Ñuble,San Nicolás,Forrajeras,Nabo (incluye silo),0,0,0,0,0
Región de Ñuble,San Nicolás,Forrajeras,Pasto Canario,0,0,0,0,0
Región de Ñuble,San Nicolás,Forrajeras,Pasto Miel,0,0,0,0,0
Región de Ñuble,San Nicolás,Forrajeras,Pasto Ovillo,0,0,0,0,0
Región de Ñuble,San Nicolás,Forrajeras,Sorgo,1,1.64,0,1.64,0
Región de Ñuble,San Nicolás,Forrajeras,Raps Forrajero,0,0,0,0,0
Región de Ñuble,San Nicolás,Forrajeras,Topinambur,0,0,0,0,0
Región de Ñuble,San Nicolás,Forrajeras,Trébol Alejandrino,0,0,0,0,0
Región de Ñuble,San Nicolás,Forrajeras,Trébol Balansa,0,0,0,0,0
Región de Ñuble,San Nicolás,Forrajeras,Trébol Blanco,1,3,3,0,0
Región de Ñuble,San Nicolás,Forrajeras,Trébol Encarnado,0,0,0,0,0
Región de Ñuble,San Nicolás,Forrajeras,Trébol Ladino,0,0,0,0,0
Región de Ñuble,San Nicolás,Forrajeras,Trébol Rosado,0,0,0,0,0
Región de Ñuble,San Nicolás,Forrajeras,Trébol Subterráneo,4,11,0,11,0
Región de Ñuble,San Nicolás,Forrajeras,Vicia,0,0,0,0,0
Región de Ñuble,San Nicolás,Forrajeras,Otras Forrajeras Anuales,1,3,0,3,0
Región de Ñuble,San Nicolás,Forrajeras,Otras Forrajeras Permanentes,1,3,3,0,0
Región de Ñuble,San Nicolás,Cultivos Industriales,Total,3,329,41.99999999999999,0,287
Región de Ñuble,San Nicolás,Cultivos Industriales,Sin Clasificar,1,287,0,0,287
Región de Ñuble,San Nicolás,Cultivos Industriales,Achicoria,0,0,0,0,0
Región de Ñuble,San Nicolás,Cultivos Industriales,Alforfón (Trigo Sarraceno),0,0,0,0,0
Región de Ñuble,San Nicolás,Cultivos Industriales,Algodón,0,0,0,0,0
Región de Ñuble,San Nicolás,Cultivos Industriales,Colza,0,0,0,0,0
Región de Ñuble,San Nicolás,Cultivos Industriales,Curaguilla,0,0,0,0,0
Región de Ñuble,San Nicolás,Cultivos Industriales,Estevia (o Stevia),0,0,0,0,0
Región de Ñuble,San Nicolás,Cultivos Industriales,Hinojo,0,0,0,0,0
Región de Ñuble,San Nicolás,Cultivos Industriales,Jojoba,0,0,0,0,0
Región de Ñuble,San Nicolás,Cultivos Industriales,Linaza,0,0,0,0,0
Región de Ñuble,San Nicolás,Cultivos Industriales,Lupino Dulce,0,0,0,0,0
Región de Ñuble,San Nicolás,Cultivos Industriales,Lupino Amargo,0,0,0,0,0
Región de Ñuble,San Nicolás,Cultivos Industriales,Maní,0,0,0,0,0
Región de Ñuble,San Nicolás,Cultivos Industriales,Maravilla,0,0,0,0,0
Región de Ñuble,San Nicolás,Cultivos Industriales,Mimbre,0,0,0,0,0
Región de Ñuble,San Nicolás,Cultivos Industriales,Mostaza,0,0,0,0,0
Región de Ñuble,San Nicolás,Cultivos Industriales,Raps (Canola),0,0,0,0,0
Región de Ñuble,San Nicolás,Cultivos Industriales,Remolacha,3,41.99999999999999,41.99999999999999,0,0
Región de Ñuble,San Nicolás,Cultivos Industriales,Soya,0,0,0,0,0
Región de Ñuble,San Nicolás,Cultivos Industriales,Tabaco,0,0,0,0,0
Región de Ñuble,San Nicolás,Cultivos Industriales,Tomate,0,0,0,0,0
Región de Ñuble,San Nicolás,Cultivos Industriales,Topinambur,0,0,0,0,0
Región de Ñuble,San Nicolás,Cultivos Industriales,Otros Industriales,0,0,0,0,0
Región de Ñuble,San Nicolás,Leguminosas y Tubérculos,Total,44,141.211,1.561,77.65,62
Región de Ñuble,San Nicolás,Leguminosas y Tubérculos,Sin Clasificar,1,62,0,0,62
Región de Ñuble,San Nicolás,Leguminosas y Tubérculos,Arveja (Grano Seco),4,12.4,0,12.4,0
Región de Ñuble,San Nicolás,Leguminosas y Tubérculos,Chícharo,0,0,0,0,0
Región de Ñuble,San Nicolás,Leguminosas y Tubérculos,Garbanzo,6,6,0,6,0
Región de Ñuble,San Nicolás,Leguminosas y Tubérculos,Lenteja,28,56.75,0,56.75,0
Región de Ñuble,San Nicolás,Leguminosas y Tubérculos,Poroto (Grano Seco),5,3.25,0.75,2.5,0
Región de Ñuble,San Nicolás,Leguminosas y Tubérculos,Otras Leguminosas,0,0,0,0,0
Región de Ñuble,San Nicolás,Leguminosas y Tubérculos,Mandioca (Yuca),0,0,0,0,0
Región de Ñuble,San Nicolás,Leguminosas y Tubérculos,Oca,0,0,0,0,0
Región de Ñuble,San Nicolás,Leguminosas y Tubérculos,Papa,6,0.8109999999999999,0.8109999999999999,0,0
Región de Ñuble,San Nicolás,Leguminosas y Tubérculos,Papa Nativa,0,0,0,0,0
Región de Ñuble,San Nicolás,Leguminosas y Tubérculos,Topinambur,0,0,0,0,0
Región de Ñuble,San Nicolás,Leguminosas y Tubérculos,Otras Raíces y Tubérculos,0,0,0,0,0
Región de Ñuble,San Nicolás,Vides para vinificación y uvas pisqueras,Total,218,640.18780288605,92.2,547.48780288605,0.5
Región de Ñuble,San Nicolás,Vides para vinificación y uvas pisqueras,Sin Clasificar,1,0.5,0,0,0.5
Región de Ñuble,San Nicolás,Vides para vinificación y uvas pisqueras,Tintas,193,477.10296417635,46.7,430.40296417635,0
Región de Ñuble,San Nicolás,Vides para vinificación y uvas pisqueras,Blancas,54,162.5848387097,45.5,117.0848387097,0
Región de Ñuble,San Nicolás,Vides para vinificación y uvas pisqueras,Pisqueras,0,0,0,0,0
Región del Biobío,Total Región,Cereales,Total,3251,44198.361,23722.652,20336.782,138.927
Región del Biobío,Total Región,Cereales,Sin Clasificar,62,138.927,0,0,138.927
Región del Biobío,Total Región,Cereales,Amaranto,0,0,0,0,0
Región del Biobío,Total Región,Cereales,Arroz,0,0,0,0,0
Región del Biobío,Total Región,Cereales,Avena (Grano Seco),1544,9018.73,1953.405,7065.325,0
Región del Biobío,Total Región,Cereales,Cebada Cervecera,39,1497.35,38.25,1459.1,0
Región del Biobío,Total Región,Cereales,Centeno,6,5.619999999999999,0.6,5.02,0
Región del Biobío,Total Región,Cereales,Chía,0,0,0,0,0
Región del Biobío,Total Región,Cereales,Maíz,788,19410.545,17971.087,1439.458,0
Región del Biobío,Total Región,Cereales,Mijo,1,4.5,4.5,0,0
Región del Biobío,Total Región,Cereales,Quinoa,10,75.8,45.25,30.55,0
Región del Biobío,Total Región,Cereales,Sorgo,0,0,0,0,0
Región del Biobío,Total Región,Cereales,Trigo Blanco,1784,10885.009,1826.65,9058.359,0
Región del Biobío,Total Región,Cereales,Trigo Candeal,89,1817.83,1393.03,424.8,0
Región del Biobío,Total Región,Cereales,Triticale,36,520.22,120.5,399.72,0
Región del Biobío,Total Región,Cereales,Otros Cereales,57,823.8299999999999,369.38,454.45,0
Región del Biobío,Total Región,Forrajeras,Total,2752,18508.442,13790.498,4519.894,198.05
Región del Biobío,Total Región,Forrajeras,Sin Clasificar,66,198.05,0,0,198.05
Región del Biobío,Total Región,Forrajeras,Alfalfa,846,4174.05,3875.675,298.375,0
Región del Biobío,Total Región,Forrajeras,Arveja Forrajera,61,125.305,33.44,91.865,0
