Total Nacional - Región_0,comuna_6_7_1,tipo_de_cultivo_2,especie_3,número_de_upa_8910_4,superficie_total_cultivo_(ha)_5,riego_
superficie_(ha)_6,secano
superficie_(ha)_7,sin_clasificar_11
superficie_(ha)_8
Región del Libertador General Bernardo O'Higgins,codegua,vides_para_vinificación_y_uvas_pisqueras,total,100,1570,1570,00,00
Región del Libertador General Bernardo O'Higgins,codegua,vides_para_vinificación_y_uvas_pisqueras,sin_clasificar,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,codegua,vides_para_vinificación_y_uvas_pisqueras,tintas,100,13911,13911,00,00
Región del Libertador General Bernardo O'Higgins,codegua,vides_para_vinificación_y_uvas_pisqueras,blancas,30,1789,1789,00,00
Región del Libertador General Bernardo O'Higgins,codegua,vides_para_vinificación_y_uvas_pisqueras,pisqueras,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cereales,total,330,9626102525255,9526102525255,00,100
Región del Libertador General Bernardo O'Higgins,coinco,cereales,sin_clasificar,10,100,00,00,100
Región del Libertador General Bernardo O'Higgins,coinco,cereales,amaranto,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cereales,arroz,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cereales,avena_(grano_seco),00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cereales,cebada_cervecera,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cereales,centeno,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cereales,chía,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cereales,maíz,320,9396102525255,9396102525255,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cereales,mijo,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cereales,quinoa,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cereales,sorgo,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cereales,trigo_blanco,30,130,130,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cereales,trigo_candeal,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cereales,triticale,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cereales,otros_cereales,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,total,400,13195,1253,60,065
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,sin_clasificar,10,065,00,00,065
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,alfalfa,380,12563,11963,60,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,arveja_forrajera,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,arvejilla,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,avena_(forrajera)_sola,10,05,05,00,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,avena_asociada,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,ballica_anual,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,ballica_bianual,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,ballica_perenne_o_persistente,10,30,30,00,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,betarraga_forrajera,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,cebada_forrajera_(incluye_silo),30,177,177,00,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,centeno_forrajero,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,col,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,falaris,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,festuca,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,haba_forrajera,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,lotera_o_alfalfa_chilota,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,maíz_para_silo,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,mezcla_de_forrajeras,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,mijo,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,nabo_(incluye_silo),00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,pasto_canario,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,pasto_miel,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,pasto_ovillo,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,sorgo,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,raps_forrajero,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,topinambur,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,trébol_alejandrino,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,trébol_balansa,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,trébol_blanco,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,trébol_encarnado,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,trébol_ladino,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,trébol_rosado,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,trébol_subterráneo,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,vicia,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,otras_forrajeras_anuales,10,04,04,00,00
Región del Libertador General Bernardo O'Higgins,coinco,forrajeras,otras_forrajeras_permanentes,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cultivos_industriales,total,30,210,210,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cultivos_industriales,sin_clasificar,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cultivos_industriales,achicoria,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cultivos_industriales,alforfón_(trigo_sarraceno),00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cultivos_industriales,algodón,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cultivos_industriales,colza,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cultivos_industriales,curaguilla,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cultivos_industriales,estevia_(o_stevia),00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cultivos_industriales,hinojo,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cultivos_industriales,jojoba,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cultivos_industriales,linaza,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cultivos_industriales,lupino_dulce,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cultivos_industriales,lupino_amargo,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cultivos_industriales,maní,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cultivos_industriales,maravilla,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cultivos_industriales,mimbre,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cultivos_industriales,mostaza,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cultivos_industriales,raps_(canola),00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cultivos_industriales,remolacha,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cultivos_industriales,soya,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cultivos_industriales,tabaco,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cultivos_industriales,tomate,30,210,210,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cultivos_industriales,topinambur,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,cultivos_industriales,otros_industriales,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,leguminosas_y_tubérculos,total,310,85502,85002,05,00
Región del Libertador General Bernardo O'Higgins,coinco,leguminosas_y_tubérculos,sin_clasificar,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,leguminosas_y_tubérculos,arveja_(grano_seco),10,10,10,00,00
Región del Libertador General Bernardo O'Higgins,coinco,leguminosas_y_tubérculos,chícharo,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,leguminosas_y_tubérculos,garbanzo,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,leguminosas_y_tubérculos,lenteja,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,leguminosas_y_tubérculos,poroto_(grano_seco),110,11307,10807,05,00
Región del Libertador General Bernardo O'Higgins,coinco,leguminosas_y_tubérculos,otras_leguminosas,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,leguminosas_y_tubérculos,mandioca_(yuca),00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,leguminosas_y_tubérculos,oca,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,leguminosas_y_tubérculos,papa,210,73195,73195,00,00
Región del Libertador General Bernardo O'Higgins,coinco,leguminosas_y_tubérculos,papa_nativa,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,leguminosas_y_tubérculos,topinambur,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,leguminosas_y_tubérculos,otras_raíces_y_tubérculos,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,vides_para_vinificación_y_uvas_pisqueras,total,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,vides_para_vinificación_y_uvas_pisqueras,sin_clasificar,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,vides_para_vinificación_y_uvas_pisqueras,tintas,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,vides_para_vinificación_y_uvas_pisqueras,blancas,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coinco,vides_para_vinificación_y_uvas_pisqueras,pisqueras,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cereales,total,960,8217203007034,8212203007034,00,05
Región del Libertador General Bernardo O'Higgins,coltauco,cereales,sin_clasificar,10,05,00,00,05
Región del Libertador General Bernardo O'Higgins,coltauco,cereales,amaranto,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cereales,arroz,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cereales,avena_(grano_seco),00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cereales,cebada_cervecera,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cereales,centeno,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cereales,chía,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cereales,maíz,930,7361203007034,7361203007034,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cereales,mijo,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cereales,quinoa,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cereales,sorgo,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cereales,trigo_blanco,10,01,01,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cereales,trigo_candeal,20,850,850,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cereales,triticale,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cereales,otros_cereales,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,total,580,205300793346,202100793346,32,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,sin_clasificar,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,alfalfa,530,172600793346,169400793346,32,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,arveja_forrajera,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,arvejilla,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,avena_(forrajera)_sola,40,123,123,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,avena_asociada,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,ballica_anual,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,ballica_bianual,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,ballica_perenne_o_persistente,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,betarraga_forrajera,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,cebada_forrajera_(incluye_silo),20,24,24,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,centeno_forrajero,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,col,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,falaris,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,festuca,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,haba_forrajera,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,lotera_o_alfalfa_chilota,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,maíz_para_silo,30,180,180,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,mezcla_de_forrajeras,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,mijo,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,nabo_(incluye_silo),00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,pasto_canario,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,pasto_miel,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,pasto_ovillo,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,sorgo,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,raps_forrajero,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,topinambur,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,trébol_alejandrino,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,trébol_balansa,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,trébol_blanco,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,trébol_encarnado,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,trébol_ladino,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,trébol_rosado,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,trébol_subterráneo,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,vicia,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,otras_forrajeras_anuales,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,forrajeras,otras_forrajeras_permanentes,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cultivos_industriales,total,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cultivos_industriales,sin_clasificar,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cultivos_industriales,achicoria,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cultivos_industriales,alforfón_(trigo_sarraceno),00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cultivos_industriales,algodón,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cultivos_industriales,colza,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cultivos_industriales,curaguilla,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cultivos_industriales,estevia_(o_stevia),00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cultivos_industriales,hinojo,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cultivos_industriales,jojoba,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cultivos_industriales,linaza,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cultivos_industriales,lupino_dulce,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cultivos_industriales,lupino_amargo,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cultivos_industriales,maní,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cultivos_industriales,maravilla,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cultivos_industriales,mimbre,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cultivos_industriales,mostaza,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cultivos_industriales,raps_(canola),00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cultivos_industriales,remolacha,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cultivos_industriales,soya,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cultivos_industriales,tabaco,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cultivos_industriales,tomate,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cultivos_industriales,topinambur,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,cultivos_industriales,otros_industriales,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,leguminosas_y_tubérculos,total,200,419,409,10,00
Región del Libertador General Bernardo O'Higgins,coltauco,leguminosas_y_tubérculos,sin_clasificar,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,leguminosas_y_tubérculos,arveja_(grano_seco),00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,leguminosas_y_tubérculos,chícharo,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,leguminosas_y_tubérculos,garbanzo,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,leguminosas_y_tubérculos,lenteja,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,leguminosas_y_tubérculos,poroto_(grano_seco),10,02,02,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,leguminosas_y_tubérculos,otras_leguminosas,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,leguminosas_y_tubérculos,mandioca_(yuca),00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,leguminosas_y_tubérculos,oca,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,leguminosas_y_tubérculos,papa,190,417,407,10,00
Región del Libertador General Bernardo O'Higgins,coltauco,leguminosas_y_tubérculos,papa_nativa,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,leguminosas_y_tubérculos,topinambur,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,leguminosas_y_tubérculos,otras_raíces_y_tubérculos,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,vides_para_vinificación_y_uvas_pisqueras,total,60,1012,1012,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,vides_para_vinificación_y_uvas_pisqueras,sin_clasificar,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,vides_para_vinificación_y_uvas_pisqueras,tintas,60,772,772,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,vides_para_vinificación_y_uvas_pisqueras,blancas,30,240,240,00,00
Región del Libertador General Bernardo O'Higgins,coltauco,vides_para_vinificación_y_uvas_pisqueras,pisqueras,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cereales,total,280,1790206992966,1709206992966,14,67
Región del Libertador General Bernardo O'Higgins,doñihue,cereales,sin_clasificar,10,67,00,00,67
Región del Libertador General Bernardo O'Higgins,doñihue,cereales,amaranto,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cereales,arroz,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cereales,avena_(grano_seco),00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cereales,cebada_cervecera,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cereales,centeno,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cereales,chía,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cereales,maíz,260,1588706992966,1574706992966,14,00
Región del Libertador General Bernardo O'Higgins,doñihue,cereales,mijo,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cereales,quinoa,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cereales,sorgo,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cereales,trigo_blanco,30,100,100,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cereales,trigo_candeal,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cereales,triticale,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cereales,otros_cereales,30,345,345,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,total,320,103426206654,103426206654,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,sin_clasificar,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,alfalfa,300,93726206654,93726206654,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,arveja_forrajera,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,arvejilla,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,avena_(forrajera)_sola,30,77,77,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,avena_asociada,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,ballica_anual,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,ballica_bianual,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,ballica_perenne_o_persistente,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,betarraga_forrajera,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,cebada_forrajera_(incluye_silo),00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,centeno_forrajero,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,col,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,falaris,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,festuca,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,haba_forrajera,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,lotera_o_alfalfa_chilota,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,maíz_para_silo,10,10,10,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,mezcla_de_forrajeras,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,mijo,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,nabo_(incluye_silo),00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,pasto_canario,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,pasto_miel,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,pasto_ovillo,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,sorgo,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,raps_forrajero,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,topinambur,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,trébol_alejandrino,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,trébol_balansa,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,trébol_blanco,10,10,10,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,trébol_encarnado,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,trébol_ladino,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,trébol_rosado,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,trébol_subterráneo,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,vicia,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,otras_forrajeras_anuales,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,forrajeras,otras_forrajeras_permanentes,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cultivos_industriales,total,10,359,359,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cultivos_industriales,sin_clasificar,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cultivos_industriales,achicoria,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cultivos_industriales,alforfón_(trigo_sarraceno),00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cultivos_industriales,algodón,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cultivos_industriales,colza,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cultivos_industriales,curaguilla,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cultivos_industriales,estevia_(o_stevia),00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cultivos_industriales,hinojo,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cultivos_industriales,jojoba,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cultivos_industriales,linaza,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cultivos_industriales,lupino_dulce,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cultivos_industriales,lupino_amargo,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cultivos_industriales,maní,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cultivos_industriales,maravilla,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cultivos_industriales,mimbre,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cultivos_industriales,mostaza,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cultivos_industriales,raps_(canola),00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cultivos_industriales,remolacha,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cultivos_industriales,soya,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cultivos_industriales,tabaco,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cultivos_industriales,tomate,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cultivos_industriales,topinambur,00,00,00,00,00
Región del Libertador General Bernardo O'Higgins,doñihue,cultivos_industriales,otros_industriales,10,359,359,00,00
