0,1,2,3,4,5,6,7,8
región_del_maule,total_región,flores_de_corte,peonía_(paeonia_spp.),9.0,11.25,6.2,5.05,0.0
región_del_maule,total_región,flores_de_corte,perritos_(antirrhinum_majus),0.0,0.0,0.0,0.0,0.0
región_del_maule,total_región,flores_de_corte,protea_(protea_spp.),2.0,2.7,0.2,2.5,0.0
región_del_maule,total_región,flores_de_corte,ranúnculo_(ranunculus_spp.),1.0,0.05,0.0,0.05,0.0
región_del_maule,total_región,flores_de_corte,reina_luisa_(aster_spp.),5.0,1.85,1.85,0.0,0.0
región_del_maule,total_región,flores_de_corte,rosa_(rosa_spp.),3.0,0.0452,0.0202,0.025,0.0
región_del_maule,total_región,flores_de_corte,ruscus_(ruscus_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,total_región,flores_de_corte,siempreviva_(helichrysum_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,total_región,flores_de_corte,tulipán_(tulipa_spp.),3.0,0.102,0.002,0.1,0.0
región_del_maule,total_región,flores_de_corte,vara_de_oro_(solidago_spp.),1.0,0.06,0.0,0.06,0.0
región_del_maule,total_región,flores_de_corte,vibornio_(viburnum_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,total_región,flores_de_corte,viola_(viola_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,total_región,flores_de_corte,zinnia_(zinnia_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,total_región,flores_de_corte,otras_flores_de_corte_o_follaje,13.0,2.207,1.656,0.551,0.0
región_del_maule,total_región,hortalizas,total,4200.0,10691.4950999845,10289.3244999845,364.0509,38.1197
región_del_maule,total_región,hortalizas,sin_clasificar,96.0,38.1197,0.0,0.0,38.1197
región_del_maule,total_región,hortalizas,acelga,250.0,73.8797,66.8539,7.0258,0.0
región_del_maule,total_región,hortalizas,achicoria,5.0,1.76,1.56,0.2,0.0
región_del_maule,total_región,hortalizas,ají,331.0,187.6593,181.3114,6.3479,0.0
región_del_maule,total_región,hortalizas,ajo,35.0,7.2236,7.1101,0.1135,0.0
región_del_maule,total_región,hortalizas,ajo_chilote,0.0,0.0,0.0,0.0,0.0
región_del_maule,total_región,hortalizas,albahaca,13.0,1.57,1.363,0.207,0.0
región_del_maule,total_región,hortalizas,alcachofa,14.0,14.151,14.131,0.02,0.0
región_del_maule,total_región,hortalizas,alcaparra,0.0,0.0,0.0,0.0,0.0
región_del_maule,total_región,hortalizas,alcayota,9.0,9.9,9.9,0.0,0.0
región_del_maule,total_región,hortalizas,apio,97.0,28.2737,24.6965,3.5772,0.0
región_del_maule,total_región,hortalizas,arveja_verde,66.0,121.506,121.275,0.231,0.0
región_del_maule,total_región,hortalizas,berenjena,22.0,6.6166,6.222,0.3946,0.0
región_del_maule,total_región,hortalizas,berro,3.0,0.021,0.0,0.021,0.0
región_del_maule,total_región,hortalizas,betarraga,101.0,94.3437,94.2437,0.1,0.0
región_del_maule,total_región,hortalizas,brócoli,185.0,259.4156,257.655,1.7606,0.0
región_del_maule,total_región,hortalizas,bunching_(consumo),13.0,25.7,25.7,0.0,0.0
región_del_maule,total_región,hortalizas,caigua,0.0,0.0,0.0,0.0,0.0
región_del_maule,total_región,hortalizas,camote,9.0,40.712,40.712,0.0,0.0
región_del_maule,total_región,hortalizas,cebolla,657.0,1149.7571,1146.9006,2.8565,0.0
región_del_maule,total_región,hortalizas,cebollín_(incl._baby_y_otros),73.0,25.6017,22.28,3.3217,0.0
región_del_maule,total_región,hortalizas,chalota,0.0,0.0,0.0,0.0,0.0
región_del_maule,total_región,hortalizas,choclo,224.0,405.131,403.831,1.3,0.0
región_del_maule,total_región,hortalizas,choclo_dulce_(maíz_dulce),48.0,238.783,238.783,0.0,0.0
región_del_maule,total_región,hortalizas,ciboultte,26.0,3.7635,3.363,0.4005,0.0
región_del_maule,total_región,hortalizas,cilantro,266.0,78.209925,68.3921,9.817825000000001,0.0
región_del_maule,total_región,hortalizas,coliflor,171.0,206.187,205.187,1.0,0.0
región_del_maule,total_región,hortalizas,endibia,0.0,0.0,0.0,0.0,0.0
región_del_maule,total_región,hortalizas,espárrago,449.0,1767.4149999845,1767.4049999845,0.01,0.0
región_del_maule,total_región,hortalizas,espinaca,81.0,28.1927,24.585,3.6077,0.0
región_del_maule,total_región,hortalizas,haba,65.0,59.681,59.37,0.311,0.0
región_del_maule,total_región,hortalizas,huerta_casera_(princ._autoconsum,826.0,67.2675000001,61.0644000001,6.2031,0.0
región_del_maule,total_región,hortalizas,kale_(o_col_crespa),6.0,1.11,1.075,0.035,0.0
región_del_maule,total_región,hortalizas,kohlrabi_(o_colirrábano),4.0,2.5,2.5,0.0,0.0
región_del_maule,total_región,hortalizas,lechuga,672.0,451.6366,407.858,43.7786,0.0
región_del_maule,total_región,hortalizas,locoto_(o_rocoto),0.0,0.0,0.0,0.0,0.0
región_del_maule,total_región,hortalizas,lufa,0.0,0.0,0.0,0.0,0.0
región_del_maule,total_región,hortalizas,melón,226.0,314.7863,308.6863,6.1,0.0
región_del_maule,total_región,hortalizas,orégano,8.0,44.019,44.009,0.01,0.0
región_del_maule,total_región,hortalizas,pak_choi_(o_bok_choy),0.0,0.0,0.0,0.0,0.0
región_del_maule,total_región,hortalizas,pepino_dulce,4.0,5.8,5.75,0.05,0.0
región_del_maule,total_región,hortalizas,pepino_ensalada,152.0,94.3835,44.5645,49.819,0.0
región_del_maule,total_región,hortalizas,perejil,140.0,38.464325,34.336,4.128325,0.0
región_del_maule,total_región,hortalizas,pimiento_(incl._todos_los_tipos),128.0,43.7477,30.5157,13.232,0.0
región_del_maule,total_región,hortalizas,poroto_granado,219.0,563.7799999999,562.4599999999,1.32,0.0
región_del_maule,total_región,hortalizas,poroto_verde,143.0,150.6462,147.3739,3.2723,0.0
región_del_maule,total_región,hortalizas,puerro,3.0,0.5793999999999999,0.577,0.0024,0.0
región_del_maule,total_región,hortalizas,rábano_(o_rabanito),13.0,2.457,2.427,0.03,0.0
región_del_maule,total_región,hortalizas,repollito_de_bruselas,0.0,0.0,0.0,0.0,0.0
región_del_maule,total_región,hortalizas,repollo,330.0,494.206,492.88,1.326,0.0
región_del_maule,total_región,hortalizas,rúcula,8.0,0.5045,0.2515,0.253,0.0
región_del_maule,total_región,hortalizas,ruibardo,0.0,0.0,0.0,0.0,0.0
región_del_maule,total_región,hortalizas,sandía,342.0,731.4042999999999,724.0043,7.4,0.0
región_del_maule,total_región,hortalizas,tomate,936.0,945.25075,765.6747,179.57605,0.0
región_del_maule,total_región,hortalizas,tomate_cherry_(u_otros_mini),17.0,24.4835,24.2595,0.224,0.0
región_del_maule,total_región,hortalizas,zanahoria,9.0,18.1387,18.1375,0.0012,0.0
región_del_maule,total_región,hortalizas,zapallo,450.0,1706.3695,1703.7875,2.582,0.0
región_del_maule,total_región,hortalizas,zapallo_italiano,101.0,63.8601,63.2125,0.6476,0.0
región_del_maule,total_región,hortalizas,otras_hortalizas,35.0,24.838,23.974,0.864,0.0
región_del_maule,total_región,hortalizas,champiñón_de_parís_o_común_(agar,1.0,0.3,0.0,0.3,0.0
región_del_maule,total_región,hortalizas,portobello_(agaricus_bisporus_va,0.0,0.0,0.0,0.0,0.0
región_del_maule,total_región,hortalizas,shiitake_(lentinula_edodes),0.0,0.0,0.0,0.0,0.0
región_del_maule,total_región,hortalizas,ostra_(pleurotus_varios),0.0,0.0,0.0,0.0,0.0
región_del_maule,total_región,hortalizas,trufa_negra_(tuber_melanosporum),13.0,24.5,24.5,0.0,0.0
región_del_maule,total_región,hortalizas,otros_hongos_y_setas,0.0,0.0,0.0,0.0,0.0
región_del_maule,total_región,hortalizas,anís,0.0,0.0,0.0,0.0,0.0
región_del_maule,total_región,hortalizas,azafrán,0.0,0.0,0.0,0.0,0.0
región_del_maule,total_región,hortalizas,cedrón,0.0,0.0,0.0,0.0,0.0
región_del_maule,total_región,hortalizas,comino,0.0,0.0,0.0,0.0,0.0
región_del_maule,total_región,hortalizas,eneldo,0.0,0.0,0.0,0.0,0.0
región_del_maule,total_región,hortalizas,hipérico_(o_hierba_de_s._juan),0.0,0.0,0.0,0.0,0.0
región_del_maule,total_región,hortalizas,jengibre,0.0,0.0,0.0,0.0,0.0
región_del_maule,total_región,hortalizas,lavanda,5.0,0.525,0.525,0.0,0.0
región_del_maule,total_región,hortalizas,manzanilla,0.0,0.0,0.0,0.0,0.0
región_del_maule,total_región,hortalizas,menta,6.0,0.09419999999999999,0.0207,0.0735,0.0
región_del_maule,total_región,hortalizas,romero,1.0,0.0002,0.0002,0.0,0.0
región_del_maule,total_región,hortalizas,ruda,1.0,0.006,0.006,0.0,0.0
región_del_maule,total_región,hortalizas,salvia,0.0,0.0,0.0,0.0,0.0
región_del_maule,total_región,hortalizas,tomillo,2.0,0.058,0.058,0.0,0.0
región_del_maule,total_región,hortalizas,toronjil_(o_melisa),0.0,0.0,0.0,0.0,0.0
región_del_maule,total_región,hortalizas,otras_plantas_aromáticas_y_medic,11.0,2.205,2.006,0.199,0.0
región_del_maule,total_región,semilleros,total,362.0,7659.2459999806,7531.3249999806,34.021,93.9
región_del_maule,total_región,semilleros,sin_clasificar,7.0,93.9,0.0,0.0,93.9
región_del_maule,total_región,semilleros,"semillas_de_cereal,_leguminosas",228.0,4436.4599999883,4436.4599999883,0.0,0.0
región_del_maule,total_región,semilleros,semillas_de_cultivos_industriale,73.0,2360.8899999945,2360.8899999945,0.0,0.0
región_del_maule,total_región,semilleros,semillas_de_hortalizas,164.0,756.9959999977999,722.9749999978,34.021,0.0
región_del_maule,total_región,semilleros,otras_semillas,3.0,11.0,11.0,0.0,0.0
región_del_maule,talca,flores_de_corte,total,6.0,2.246,0.13,1.216,0.9
región_del_maule,talca,flores_de_corte,sin_clasificar,1.0,0.9,0.0,0.0,0.9
región_del_maule,talca,flores_de_corte,agapanto_(agapanthus_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,alelí_(matthiola_incana),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,anémona_(anemone_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,astilbe_(astilbe_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,astromelia_(alstroemeria_spp.),3.0,1.1049,0.0,1.1049,0.0
región_del_maule,talca,flores_de_corte,ave_del_paraíso_(strelitzia_regi,0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,azucena_(nerine_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,cala_(zantedeschia_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,cebolla_ornamental_(allium_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,celosía_(celosia_argentea),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,chinas_(tagetes_erecta),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,cineraria_(senecio_cruentus),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,clavel_(dianthus_caryophyllus),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,clavelina_(dianthus_barbatus),1.0,0.034,0.034,0.0,0.0
región_del_maule,talca,flores_de_corte,craspedia_(craspedia_uniflora),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,crisantemo_(chrysanthemum_spp.),2.0,0.05300000000000001,0.05300000000000001,0.0,0.0
región_del_maule,talca,flores_de_corte,dalia_(dahlia_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,escabiosa_(scabiosa_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,estatice_(limonium_spp.),1.0,0.033,0.033,0.0,0.0
región_del_maule,talca,flores_de_corte,flor_de_cera_(chamelaucium_uncin,0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,fresia_(freesia_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,genciana_(gentiana_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,gerbera_(gerbera_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,girasol_(helianthus_annus),1.0,0.005,0.005,0.0,0.0
región_del_maule,talca,flores_de_corte,gladiolo_(gladiolus_spp.),1.0,0.003,0.0,0.003,0.0
región_del_maule,talca,flores_de_corte,hipérico_rojo_(hypericum_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,hortensia_(hydrangea_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,ilusión_(gypsophila_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,jacinto_(hyacinthus_orientalis),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,junco_(cyperus_papyrus),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,leucadendro_(leucadendron_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,liatris_(liatris_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,lilium_(lilium_spp.),5.0,0.1101,0.005,0.1051,0.0
región_del_maule,talca,flores_de_corte,lirios_(iris_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,lisianto_(lisianthus_spp.),1.0,0.003,0.0,0.003,0.0
región_del_maule,talca,flores_de_corte,milindro_(godetia_multicolor),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,narciso_(narcissus_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,ornitogalum_(ornithogalum_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,peonía_(paeonia_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,perritos_(antirrhinum_majus),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,protea_(protea_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,ranúnculo_(ranunculus_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,reina_luisa_(aster_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,rosa_(rosa_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,ruscus_(ruscus_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,siempreviva_(helichrysum_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,tulipán_(tulipa_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,vara_de_oro_(solidago_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,vibornio_(viburnum_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,viola_(viola_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,zinnia_(zinnia_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,flores_de_corte,otras_flores_de_corte_o_follaje,0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,total,159.0,618.0576525043,610.7532525043,6.7044,0.6
región_del_maule,talca,hortalizas,sin_clasificar,2.0,0.6,0.0,0.0,0.6
región_del_maule,talca,hortalizas,acelga,13.0,4.607,4.545,0.062,0.0
región_del_maule,talca,hortalizas,achicoria,0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,ají,19.0,4.9928,4.3928,0.6,0.0
región_del_maule,talca,hortalizas,ajo,0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,ajo_chilote,0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,albahaca,1.0,0.002,0.0,0.002,0.0
región_del_maule,talca,hortalizas,alcachofa,1.0,0.016,0.016,0.0,0.0
región_del_maule,talca,hortalizas,alcaparra,0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,alcayota,0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,apio,1.0,0.25,0.25,0.0,0.0
región_del_maule,talca,hortalizas,arveja_verde,5.0,14.65,14.65,0.0,0.0
región_del_maule,talca,hortalizas,berenjena,4.0,0.625,0.605,0.02,0.0
región_del_maule,talca,hortalizas,berro,2.0,0.011,0.0,0.011,0.0
región_del_maule,talca,hortalizas,betarraga,0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,brócoli,22.0,27.51,26.49,1.02,0.0
región_del_maule,talca,hortalizas,bunching_(consumo),3.0,5.4731182796,5.4731182796,0.0,0.0
región_del_maule,talca,hortalizas,caigua,0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,camote,3.0,36.0,36.0,0.0,0.0
región_del_maule,talca,hortalizas,cebolla,64.0,94.8327549194,94.8327549194,0.0,0.0
región_del_maule,talca,hortalizas,cebollín_(incl._baby_y_otros),3.0,0.0177,0.0,0.0177,0.0
región_del_maule,talca,hortalizas,chalota,0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,choclo,14.0,26.5439068394,26.5439068394,0.0,0.0
región_del_maule,talca,hortalizas,choclo_dulce_(maíz_dulce),3.0,6.8837209302,6.8837209302,0.0,0.0
región_del_maule,talca,hortalizas,ciboultte,2.0,0.011,0.0,0.011,0.0
región_del_maule,talca,hortalizas,cilantro,7.0,2.6102,2.61,0.0002,0.0
región_del_maule,talca,hortalizas,coliflor,15.0,15.2353488372,14.2353488372,1.0,0.0
región_del_maule,talca,hortalizas,endibia,0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,espárrago,1.0,0.08,0.08,0.0,0.0
región_del_maule,talca,hortalizas,espinaca,3.0,0.14,0.0,0.14,0.0
región_del_maule,talca,hortalizas,haba,8.0,8.5,8.5,0.0,0.0
región_del_maule,talca,hortalizas,huerta_casera_(princ._autoconsum,1.0,0.25,0.25,0.0,0.0
región_del_maule,talca,hortalizas,kale_(o_col_crespa),1.0,0.005,0.005,0.0,0.0
región_del_maule,talca,hortalizas,kohlrabi_(o_colirrábano),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,lechuga,48.0,38.037,37.29,0.747,0.0
región_del_maule,talca,hortalizas,locoto_(o_rocoto),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,lufa,0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,melón,5.0,1.825,1.825,0.0,0.0
región_del_maule,talca,hortalizas,orégano,0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,pak_choi_(o_bok_choy),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,pepino_dulce,0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,pepino_ensalada,11.0,5.58,5.21,0.37,0.0
región_del_maule,talca,hortalizas,perejil,1.0,0.25,0.25,0.0,0.0
región_del_maule,talca,hortalizas,pimiento_(incl._todos_los_tipos),16.0,3.04,2.484,0.556,0.0
región_del_maule,talca,hortalizas,poroto_granado,22.0,53.3900902077,53.3900902077,0.0,0.0
región_del_maule,talca,hortalizas,poroto_verde,6.0,6.02,6.02,0.0,0.0
región_del_maule,talca,hortalizas,puerro,0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,rábano_(o_rabanito),1.0,0.1,0.1,0.0,0.0
región_del_maule,talca,hortalizas,repollito_de_bruselas,0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,repollo,26.0,33.61651249080001,33.5965124908,0.02,0.0
región_del_maule,talca,hortalizas,rúcula,2.0,0.018,0.0,0.018,0.0
región_del_maule,talca,hortalizas,ruibardo,0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,sandía,5.0,11.7,11.7,0.0,0.0
región_del_maule,talca,hortalizas,tomate,31.0,123.753,122.785,0.9680000000000001,0.0
región_del_maule,talca,hortalizas,tomate_cherry_(u_otros_mini),2.0,0.007,0.004,0.003,0.0
región_del_maule,talca,hortalizas,zanahoria,0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,zapallo,27.0,82.351,81.851,0.5,0.0
región_del_maule,talca,hortalizas,zapallo_italiano,15.0,8.185,7.585,0.6,0.0
región_del_maule,talca,hortalizas,otras_hortalizas,0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,champiñón_de_parís_o_común_(agar,0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,portobello_(agaricus_bisporus_va,0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,shiitake_(lentinula_edodes),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,ostra_(pleurotus_varios),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,trufa_negra_(tuber_melanosporum),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,otros_hongos_y_setas,0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,anís,0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,azafrán,0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,cedrón,0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,comino,0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,eneldo,0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,hipérico_(o_hierba_de_s._juan),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,jengibre,0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,lavanda,1.0,0.3,0.3,0.0,0.0
región_del_maule,talca,hortalizas,manzanilla,0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,menta,2.0,0.0335,0.0,0.0335,0.0
región_del_maule,talca,hortalizas,romero,0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,ruda,0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,salvia,0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,tomillo,0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,toronjil_(o_melisa),0.0,0.0,0.0,0.0,0.0
región_del_maule,talca,hortalizas,otras_plantas_aromáticas_y_medic,1.0,0.005,0.0,0.005,0.0
región_del_maule,talca,semilleros,total,13.0,143.6602254529,138.6247415819,0.035483871,5.0
región_del_maule,talca,semilleros,sin_clasificar,1.0,5.0,0.0,0.0,5.0
región_del_maule,talca,semilleros,"semillas_de_cereal,_leguminosas",8.0,80.1057998406,80.1057998406,0.0,0.0
región_del_maule,talca,semilleros,semillas_de_cultivos_industriale,4.0,43.2533503433,43.2533503433,0.0,0.0
región_del_maule,talca,semilleros,semillas_de_hortalizas,5.0,15.301075269,15.265591398,0.035483871,0.0
región_del_maule,talca,semilleros,otras_semillas,0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,total,5.0,0.923,0.0,0.923,0.0
región_del_maule,constitución,flores_de_corte,sin_clasificar,0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,agapanto_(agapanthus_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,alelí_(matthiola_incana),0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,anémona_(anemone_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,astilbe_(astilbe_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,astromelia_(alstroemeria_spp.),3.0,0.512,0.0,0.512,0.0
región_del_maule,constitución,flores_de_corte,ave_del_paraíso_(strelitzia_regi,0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,azucena_(nerine_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,cala_(zantedeschia_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,cebolla_ornamental_(allium_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,celosía_(celosia_argentea),0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,chinas_(tagetes_erecta),0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,cineraria_(senecio_cruentus),0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,clavel_(dianthus_caryophyllus),1.0,0.1,0.0,0.1,0.0
región_del_maule,constitución,flores_de_corte,clavelina_(dianthus_barbatus),0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,craspedia_(craspedia_uniflora),0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,crisantemo_(chrysanthemum_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,dalia_(dahlia_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,escabiosa_(scabiosa_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,estatice_(limonium_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,flor_de_cera_(chamelaucium_uncin,0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,fresia_(freesia_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,genciana_(gentiana_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,gerbera_(gerbera_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,girasol_(helianthus_annus),0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,gladiolo_(gladiolus_spp.),1.0,0.011,0.0,0.011,0.0
región_del_maule,constitución,flores_de_corte,hipérico_rojo_(hypericum_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,hortensia_(hydrangea_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,ilusión_(gypsophila_spp.),1.0,0.05,0.0,0.05,0.0
región_del_maule,constitución,flores_de_corte,jacinto_(hyacinthus_orientalis),0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,junco_(cyperus_papyrus),0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,leucadendro_(leucadendron_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,liatris_(liatris_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,lilium_(lilium_spp.),2.0,0.175,0.0,0.175,0.0
región_del_maule,constitución,flores_de_corte,lirios_(iris_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,lisianto_(lisianthus_spp.),1.0,0.05,0.0,0.05,0.0
región_del_maule,constitución,flores_de_corte,milindro_(godetia_multicolor),0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,narciso_(narcissus_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,ornitogalum_(ornithogalum_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,peonía_(paeonia_spp.),0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,perritos_(antirrhinum_majus),0.0,0.0,0.0,0.0,0.0
región_del_maule,constitución,flores_de_corte,protea_(protea_spp.),0.0,0.0,0.0,0.0,0.0
