total_nacional_region,comuna_67,tipo_de_cultivo,especie,numero_total_de_upa8910,superficie_total_de_cultivo_ha,aire_libre_superficie_ha,bajo_cubierta_superficie_ha,sin_clasificar_superficie_ha_11
Región del Maule,Romeral,Flores de corte,Ornitogalum (Ornithogalum spp.),0,0,0,0,0
Región del Maule,Romeral,Flores de corte,Peonía (Paeonia spp.),0,0,0,0,0
Región del Maule,Romeral,Flores de corte,Perritos (Antirrhinum majus),0,0,0,0,0
Región del Maule,Romeral,Flores de corte,Protea (Protea spp.),0,0,0,0,0
Región del Maule,Romeral,Flores de corte,Ranúnculo (Ranunculus spp.),0,0,0,0,0
Región del Maule,Romeral,Flores de corte,Reina Luisa (Aster spp.),0,0,0,0,0
Región del Maule,Romeral,Flores de corte,Rosa (Rosa spp.),0,0,0,0,0
Región del Maule,Romeral,Flores de corte,Ruscus (Ruscus spp.),0,0,0,0,0
Región del Maule,Romeral,Flores de corte,Siempreviva (Helichrysum spp.),0,0,0,0,0
Región del Maule,Romeral,Flores de corte,Tulipán (Tulipa spp.),0,0,0,0,0
Región del Maule,Romeral,Flores de corte,Vara de oro (Solidago spp.),0,0,0,0,0
Región del Maule,Romeral,Flores de corte,Vibornio (Viburnum spp.),0,0,0,0,0
Región del Maule,Romeral,Flores de corte,Viola (Viola spp.),0,0,0,0,0
Región del Maule,Romeral,Flores de corte,Zinnia (Zinnia spp.),0,0,0,0,0
Región del Maule,Romeral,Flores de corte,Otras flores de corte o follaje de corte,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Total,15,4.4594,4.0645,0.3949,0
Región del Maule,Romeral,Hortalizas,Sin Clasificar,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Acelga,1,0.12,0,0.12,0
Región del Maule,Romeral,Hortalizas,Achicoria,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Ají,1,0.2,0.2,0,0
Región del Maule,Romeral,Hortalizas,Ajo,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Ajo chilote,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Albahaca,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Alcachofa,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Alcaparra,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Alcayota,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Apio,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Arveja Verde,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Berenjena,1,0.0006,0,0.0006,0
Región del Maule,Romeral,Hortalizas,Berro,1,0.01,0,0.01,0
Región del Maule,Romeral,Hortalizas,Betarraga,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Brócoli,1,0.0126,0,0.0126,0
Región del Maule,Romeral,Hortalizas,Bunching (consumo),0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Caigua,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Camote,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Cebolla,1,0.5,0.5,0,0
Región del Maule,Romeral,Hortalizas,Cebollín (incl. baby y otros),0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Chalota,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Choclo,1,1,1,0,0
Región del Maule,Romeral,Hortalizas,Choclo dulce (maíz dulce),0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Ciboultte,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Cilantro,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Coliflor,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Endibia,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Espárrago,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Espinaca,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Haba,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Huerta casera (princ. autoconsumo),1,0.202,0.2,0.002,0
Región del Maule,Romeral,Hortalizas,Kale (o col crespa),1,0.005,0,0.005,0
Región del Maule,Romeral,Hortalizas,Kohlrabi (o colirrábano),0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Lechuga,5,0.338,0.102,0.236,0
Región del Maule,Romeral,Hortalizas,Locoto (o rocoto),0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Lufa,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Melón,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Orégano,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Pak Choi (o Bok Choy),0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Pepino dulce,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Pepino ensalada,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Perejil,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Pimiento (incl. todos los tipos),2,0.002,0.002,0,0
Región del Maule,Romeral,Hortalizas,Poroto Granado,1,0.4,0.4,0,0
Región del Maule,Romeral,Hortalizas,Poroto Verde,1,0.2,0.2,0,0
Región del Maule,Romeral,Hortalizas,Puerro,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Rábano (o rabanito),0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Repollito de Bruselas,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Repollo,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Rúcula,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Ruibardo,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Sandía,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Tomate,10,0.7691,0.761,0.0081,0
Región del Maule,Romeral,Hortalizas,Tomate cherry (u otros mini),1,0.0025,0.0025,0,0
Región del Maule,Romeral,Hortalizas,Zanahoria,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Zapallo,3,0.396,0.396,0,0
Región del Maule,Romeral,Hortalizas,Zapallo Italiano,3,0.3016,0.301,0.0006,0
Región del Maule,Romeral,Hortalizas,Otras Hortalizas,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Champiñón de parís o común (Agaricus bisporus),0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Portobello (Agaricus bisporus var. portabella),0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Shiitake (Lentinula edodes),0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Ostra (Pleurotus varios),0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Trufa Negra (Tuber melanosporum),0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Otros Hongos y Setas,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Anís,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Azafrán,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Cedrón,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Comino,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Eneldo,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Hipérico (o hierba de S. Juan),0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Jengibre,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Lavanda,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Manzanilla,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Menta,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Romero,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Ruda,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Salvia,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Tomillo,0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Toronjil (o melisa),0,0,0,0,0
Región del Maule,Romeral,Hortalizas,Otras Plantas Aromáticas y Medicinales,0,0,0,0,0
Región del Maule,Romeral,Semilleros,Total,3,13.2,13.2,0,0
Región del Maule,Romeral,Semilleros,Sin Clasificar,0,0,0,0,0
Región del Maule,Romeral,Semilleros,"Semillas de Cereal, Leguminosas y Tubérculos",0,0,0,0,0
Región del Maule,Romeral,Semilleros,Semillas de Cultivos Industriales,2,7,7,0,0
Región del Maule,Romeral,Semilleros,Semillas de Hortalizas,2,6.2,6.2,0,0
Región del Maule,Romeral,Semilleros,Otras Semillas,0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Total,3,3.006,0,3.006,0
Región del Maule,Sagrada Familia,Flores de corte,Sin Clasificar,0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Agapanto (Agapanthus spp.),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Alelí (Matthiola incana),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Anémona (Anemone spp.),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Astilbe (Astilbe spp.),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Astromelia (Alstroemeria spp.),1,0.006,0,0.006,0
Región del Maule,Sagrada Familia,Flores de corte,Ave del Paraíso (Strelitzia reginae),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Azucena (Nerine spp.),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Cala (Zantedeschia spp.),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Cebolla Ornamental (Allium spp.),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Celosía (Celosia Argentea),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Chinas (Tagetes erecta),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Cineraria (Senecio cruentus),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Clavel (Dianthus caryophyllus),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Clavelina (Dianthus barbatus),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Craspedia (Craspedia uniflora),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Crisantemo (Chrysanthemum spp.),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Dalia (Dahlia spp.),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Escabiosa (Scabiosa spp.),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Estatice (Limonium spp.),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Flor de cera (Chamelaucium uncinatum),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Fresia (Freesia spp.),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Genciana (Gentiana spp.),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Gerbera (Gerbera spp.),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Girasol (Helianthus annus),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Gladiolo (Gladiolus spp.),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Hipérico rojo (Hypericum spp.),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Hortensia (Hydrangea spp.),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Ilusión (Gypsophila spp.),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Jacinto (Hyacinthus orientalis),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Junco (Cyperus papyrus),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Leucadendro (Leucadendron spp.),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Liatris (Liatris spp.),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Lilium (Lilium spp.),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Lirios (Iris spp.),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Lisianto (Lisianthus spp.),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Milindro (Godetia multicolor),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Narciso (Narcissus spp.),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Ornitogalum (Ornithogalum spp.),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Peonía (Paeonia spp.),3,3,0,3,0
Región del Maule,Sagrada Familia,Flores de corte,Perritos (Antirrhinum majus),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Protea (Protea spp.),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Ranúnculo (Ranunculus spp.),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Reina Luisa (Aster spp.),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Rosa (Rosa spp.),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Ruscus (Ruscus spp.),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Siempreviva (Helichrysum spp.),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Tulipán (Tulipa spp.),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Vara de oro (Solidago spp.),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Vibornio (Viburnum spp.),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Viola (Viola spp.),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Zinnia (Zinnia spp.),0,0,0,0,0
Región del Maule,Sagrada Familia,Flores de corte,Otras flores de corte o follaje de corte,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Total,107,475.756715499,473.253715499,2.003,0.5
Región del Maule,Sagrada Familia,Hortalizas,Sin Clasificar,1,0.5,0,0,0.5
Región del Maule,Sagrada Familia,Hortalizas,Acelga,3,1.7,1.7,0,0
Región del Maule,Sagrada Familia,Hortalizas,Achicoria,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Ají,27,53,53,0,0
Región del Maule,Sagrada Familia,Hortalizas,Ajo,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Ajo chilote,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Albahaca,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Alcachofa,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Alcaparra,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Alcayota,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Apio,1,0.2,0.2,0,0
Región del Maule,Sagrada Familia,Hortalizas,Arveja Verde,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Berenjena,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Berro,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Betarraga,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Brócoli,14,14.45,14.45,0,0
Región del Maule,Sagrada Familia,Hortalizas,Bunching (consumo),0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Caigua,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Camote,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Cebolla,4,13,13,0,0
Región del Maule,Sagrada Familia,Hortalizas,Cebollín (incl. baby y otros),0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Chalota,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Choclo,43,153.153715499,151.853715499,1.3,0
Región del Maule,Sagrada Familia,Hortalizas,Choclo dulce (maíz dulce),3,2,2,0,0
Región del Maule,Sagrada Familia,Hortalizas,Ciboultte,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Cilantro,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Coliflor,29,51.15,51.15,0,0
Región del Maule,Sagrada Familia,Hortalizas,Endibia,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Espárrago,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Espinaca,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Haba,1,0.2,0.2,0,0
Región del Maule,Sagrada Familia,Hortalizas,Huerta casera (princ. autoconsumo),0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Kale (o col crespa),0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Kohlrabi (o colirrábano),0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Lechuga,27,46.455,46.21,0.245,0
Región del Maule,Sagrada Familia,Hortalizas,Locoto (o rocoto),0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Lufa,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Melón,1,0.5,0.5,0,0
Región del Maule,Sagrada Familia,Hortalizas,Orégano,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Pak Choi (o Bok Choy),0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Pepino dulce,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Pepino ensalada,6,12.23,12.2,0.03,0
Región del Maule,Sagrada Familia,Hortalizas,Perejil,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Pimiento (incl. todos los tipos),0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Poroto Granado,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Poroto Verde,3,1.5,1.5,0,0
Región del Maule,Sagrada Familia,Hortalizas,Puerro,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Rábano (o rabanito),0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Repollito de Bruselas,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Repollo,23,39.45,39.45,0,0
Región del Maule,Sagrada Familia,Hortalizas,Rúcula,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Ruibardo,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Sandía,4,5,5,0,0
Región del Maule,Sagrada Familia,Hortalizas,Tomate,13,68.86800000000001,68.84,0.028,0
Región del Maule,Sagrada Familia,Hortalizas,Tomate cherry (u otros mini),0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Zanahoria,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Zapallo,3,12,12,0,0
Región del Maule,Sagrada Familia,Hortalizas,Zapallo Italiano,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Otras Hortalizas,1,0.4,0,0.4,0
Región del Maule,Sagrada Familia,Hortalizas,Champiñón de parís o común (Agaricus bisporus),0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Portobello (Agaricus bisporus var. portabella),0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Shiitake (Lentinula edodes),0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Ostra (Pleurotus varios),0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Trufa Negra (Tuber melanosporum),0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Otros Hongos y Setas,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Anís,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Azafrán,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Cedrón,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Comino,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Eneldo,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Hipérico (o hierba de S. Juan),0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Jengibre,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Lavanda,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Manzanilla,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Menta,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Romero,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Ruda,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Salvia,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Tomillo,0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Toronjil (o melisa),0,0,0,0,0
Región del Maule,Sagrada Familia,Hortalizas,Otras Plantas Aromáticas y Medicinales,0,0,0,0,0
Región del Maule,Sagrada Familia,Semilleros,Total,8,98.9,98.9,0,0
Región del Maule,Sagrada Familia,Semilleros,Sin Clasificar,0,0,0,0,0
Región del Maule,Sagrada Familia,Semilleros,"Semillas de Cereal, Leguminosas y Tubérculos",3,28,28,0,0
Región del Maule,Sagrada Familia,Semilleros,Semillas de Cultivos Industriales,3,8,8,0,0
Región del Maule,Sagrada Familia,Semilleros,Semillas de Hortalizas,7,62.9,62.9,0,0
Región del Maule,Sagrada Familia,Semilleros,Otras Semillas,0,0,0,0,0
Región del Maule,Teno,Flores de corte,Total,6,2.454,2.3,0.154,0
Región del Maule,Teno,Flores de corte,Sin Clasificar,0,0,0,0,0
Región del Maule,Teno,Flores de corte,Agapanto (Agapanthus spp.),2,1.05,1.05,0,0
Región del Maule,Teno,Flores de corte,Alelí (Matthiola incana),0,0,0,0,0
Región del Maule,Teno,Flores de corte,Anémona (Anemone spp.),0,0,0,0,0
Región del Maule,Teno,Flores de corte,Astilbe (Astilbe spp.),0,0,0,0,0
Región del Maule,Teno,Flores de corte,Astromelia (Alstroemeria spp.),1,0.019,0,0.019,0
Región del Maule,Teno,Flores de corte,Ave del Paraíso (Strelitzia reginae),0,0,0,0,0
Región del Maule,Teno,Flores de corte,Azucena (Nerine spp.),1,0.04,0,0.04,0
Región del Maule,Teno,Flores de corte,Cala (Zantedeschia spp.),0,0,0,0,0
Región del Maule,Teno,Flores de corte,Cebolla Ornamental (Allium spp.),0,0,0,0,0
Región del Maule,Teno,Flores de corte,Celosía (Celosia Argentea),0,0,0,0,0
Región del Maule,Teno,Flores de corte,Chinas (Tagetes erecta),0,0,0,0,0
Región del Maule,Teno,Flores de corte,Cineraria (Senecio cruentus),0,0,0,0,0
Región del Maule,Teno,Flores de corte,Clavel (Dianthus caryophyllus),1,0.03,0,0.03,0
Región del Maule,Teno,Flores de corte,Clavelina (Dianthus barbatus),0,0,0,0,0
Región del Maule,Teno,Flores de corte,Craspedia (Craspedia uniflora),0,0,0,0,0
Región del Maule,Teno,Flores de corte,Crisantemo (Chrysanthemum spp.),1,0.05,0.05,0,0
Región del Maule,Teno,Flores de corte,Dalia (Dahlia spp.),0,0,0,0,0
Región del Maule,Teno,Flores de corte,Escabiosa (Scabiosa spp.),0,0,0,0,0
Región del Maule,Teno,Flores de corte,Estatice (Limonium spp.),1,0.02,0,0.02,0
Región del Maule,Teno,Flores de corte,Flor de cera (Chamelaucium uncinatum),0,0,0,0,0
Región del Maule,Teno,Flores de corte,Fresia (Freesia spp.),0,0,0,0,0
Región del Maule,Teno,Flores de corte,Genciana (Gentiana spp.),0,0,0,0,0
Región del Maule,Teno,Flores de corte,Gerbera (Gerbera spp.),0,0,0,0,0
Región del Maule,Teno,Flores de corte,Girasol (Helianthus annus),1,0.06,0.06,0,0
Región del Maule,Teno,Flores de corte,Gladiolo (Gladiolus spp.),1,0.06,0.06,0,0
Región del Maule,Teno,Flores de corte,Hipérico rojo (Hypericum spp.),0,0,0,0,0
Región del Maule,Teno,Flores de corte,Hortensia (Hydrangea spp.),0,0,0,0,0
Región del Maule,Teno,Flores de corte,Ilusión (Gypsophila spp.),0,0,0,0,0
Región del Maule,Teno,Flores de corte,Jacinto (Hyacinthus orientalis),0,0,0,0,0
Región del Maule,Teno,Flores de corte,Junco (Cyperus papyrus),0,0,0,0,0
Región del Maule,Teno,Flores de corte,Leucadendro (Leucadendron spp.),0,0,0,0,0
Región del Maule,Teno,Flores de corte,Liatris (Liatris spp.),0,0,0,0,0
Región del Maule,Teno,Flores de corte,Lilium (Lilium spp.),1,0.08,0.08,0,0
Región del Maule,Teno,Flores de corte,Lirios (Iris spp.),1,0.03,0,0.03,0
Región del Maule,Teno,Flores de corte,Lisianto (Lisianthus spp.),1,0.015,0,0.015,0
Región del Maule,Teno,Flores de corte,Milindro (Godetia multicolor),0,0,0,0,0
Región del Maule,Teno,Flores de corte,Narciso (Narcissus spp.),0,0,0,0,0
Región del Maule,Teno,Flores de corte,Ornitogalum (Ornithogalum spp.),0,0,0,0,0
Región del Maule,Teno,Flores de corte,Peonía (Paeonia spp.),1,1,1,0,0
Región del Maule,Teno,Flores de corte,Perritos (Antirrhinum majus),0,0,0,0,0
Región del Maule,Teno,Flores de corte,Protea (Protea spp.),0,0,0,0,0
Región del Maule,Teno,Flores de corte,Ranúnculo (Ranunculus spp.),0,0,0,0,0
Región del Maule,Teno,Flores de corte,Reina Luisa (Aster spp.),0,0,0,0,0
